"P_SYS_ID","P_PROV_AGMT_READ_IND","P_PCCM_AGMT_READ_IND","P_REQ_CLM_SUBM_EFF_DT","P_QSP_LAST_GRADE_COMPLETED_CD","L_HIBERNATE_VER_NUM","G_AUD_ADD_TS","G_AUD_ADD_USER_ID","G_AUD_TS","G_AUD_USER_ID","P_340B_IND","P_1099_IND","P_SVC_AREA_DSTNC_CD","P_PUB_PROV_IND","P_TP_AGMT_READ_IND","P_WEBSITE","P_ACCEPT_NEW","P_TELEHEALTH","P_OTHER_ACCOM"
1000712,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000713,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",21-AUG-15 09.19.38.772000000 AM,"THENDERSON","N","Y","","N","N","","","",""
1000714,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",07-JUL-25 04.04.57.401000000 PM,"KAMELTZER","N","Y","","N","N","","N","N",""
1000715,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000716,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000717,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000718,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000719,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",30-JUL-15 02.27.05.927000000 PM,"USHASHA","N","Y","","N","N","","","",""
1000720,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",18-AUG-15 09.18.52.492000000 AM,"USHASHA","N","Y","","N","N","","","",""
1000721,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000722,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000723,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",10-DEC-25 01.14.48.787000000 PM,"TOMEYER","N","Y","","N","N","","N","N",""
1000724,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000725,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",24-FEB-15 04.38.26.305000000 PM,"MMANYGUNS","N","Y","","N","N","","","",""
1000726,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",12-JUN-15 08.52.20.730000000 AM,"JMLAGRO","N","Y","","N","N","","","",""
1000727,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000728,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",03-DEC-25 09.52.12.927000000 AM,"LWICK","N","Y","","N","N","","N","N",""
1000729,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",20-FEB-15 03.47.37.510000000 PM,"JMLAGRO","N","Y","","N","N","","","",""
1000730,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000731,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000732,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000733,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000734,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000735,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000736,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",19-JUN-15 03.30.41.850000000 PM,"CAROLREEVES","N","Y","","N","N","","","",""
1000737,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",03-AUG-15 03.42.55.793000000 PM,"MAURICIOPENERAND","N","Y","","N","N","","","",""
1000738,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000739,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000740,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000741,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000742,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000743,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000744,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000745,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000746,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000747,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000748,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000749,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000750,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000751,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000752,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000753,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000754,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",21-AUG-15 09.21.09.936000000 AM,"THENDERSON","N","Y","","N","N","","","",""
1000755,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",21-AUG-15 09.14.51.904000000 AM,"THENDERSON","N","Y","","N","N","","","",""
1000756,"N","N",,"",5,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",21-AUG-15 09.22.38.917000000 AM,"THENDERSON","N","Y","","N","N","","","",""
