"P_SYS_ID","P_ISP_IND","P_VND_NAM","P_BLNG_AGENT_NAM","W_SFTWR_NAM","W_VER_ID","W_SFTWR_PRTCL_CD","G_CMN_ENTY_SK","G_NOTE_SET_SK","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","W_TXN_DRCTN_CD"
1276979,"N","","Procentive","","","  ",11348570,,11,"GUESTUSER",16-JUL-13 01.49.51.455000000 PM,"GUESTUSER",23-APR-13 03.16.00.810000000 PM,""
1277049,"N","Allscripts","","PRO EHR","9.10.3","1",11348870,,2,"GUESTUSER",26-APR-13 12.01.45.790000000 PM,"GUESTUSER",26-APR-13 11.58.54.069000000 AM,""
1277057,"Y","","","","","  ",11348904,,12,"GUESTUSER",18-JUL-13 09.44.46.890000000 AM,"GUESTUSER",26-APR-13 01.44.21.877000000 PM,""
1277062,"N","","Emdeon","","","  ",11348923,,8,"GUESTUSER",26-APR-13 03.03.48.070000000 PM,"GUESTUSER",26-APR-13 02.45.30.838000000 PM,""
1277063,"N","","Kareo","","","  ",11348929,,10,"GUESTUSER",02-MAY-13 12.22.08.632000000 PM,"GUESTUSER",26-APR-13 03.16.43.647000000 PM,""
1277069,"Y","","","","","  ",11348948,,10,"GUESTUSER",29-APR-13 10.10.37.700000000 AM,"GUESTUSER",29-APR-13 09.11.16.857000000 AM,""
1277068,"Y","","","","","  ",11348947,,8,"GUESTUSER",17-MAY-13 11.44.55.941000000 AM,"GUESTUSER",29-APR-13 09.20.39.948000000 AM,""
1277073,"Y","","","","","  ",11348959,,1,"GUESTUSER",29-APR-13 11.01.37.967000000 AM,"GUESTUSER",29-APR-13 10.58.48.212000000 AM,""
1277083,"Y","","","","","  ",11349006,,2,"GUESTUSER",29-APR-13 03.54.39.222000000 PM,"GUESTUSER",29-APR-13 03.52.47.508000000 PM,""
1277006,"Y","","","","","  ",11348689,,23,"GUESTUSER",01-MAY-13 09.41.12.862000000 AM,"GUESTUSER",29-APR-13 04.03.39.482000000 PM,""
1277081,"Y","","","","","  ",11348998,,3,"GUESTUSER",30-APR-13 10.15.33.059000000 AM,"GUESTUSER",30-APR-13 09.59.20.940000000 AM,""
1277090,"Y","","","","","  ",11349033,,2,"GUESTUSER",30-APR-13 12.41.43.469000000 PM,"GUESTUSER",30-APR-13 12.39.37.812000000 PM,""
1277140,"Y","","","","","  ",11349154,,2,"GUESTUSER",01-MAY-13 02.31.47.434000000 PM,"GUESTUSER",01-MAY-13 02.32.16.920000000 PM,""
1277020,"N","","Healthfusion","","","  ",11348727,,47,"GUESTUSER",03-MAY-13 02.47.59.231000000 PM,"GUESTUSER",02-MAY-13 10.02.02.286000000 AM,""
1276780,"Y","","","","","  ",11347713,,7,"GUESTUSER",02-MAY-13 12.01.05.158000000 PM,"GUESTUSER",02-MAY-13 11.46.28.128000000 AM,""
1277192,"N","EPIC","","Willow","2012","2",11349296,,36,"GUESTUSER",23-AUG-13 01.54.37.851000000 PM,"GUESTUSER",02-MAY-13 01.18.55.479000000 PM,""
1277222,"N","EDISS","","PC-ACE Pro 32","5010","2",11349392,,10,"GUESTUSER",13-MAY-13 09.42.13.687000000 AM,"GUESTUSER",03-MAY-13 09.01.37.146000000 AM,""
1277243,"Y","","","","","  ",11349554,,5,"GUESTUSER",06-MAY-13 08.44.15.420000000 AM,"GUESTUSER",06-MAY-13 08.18.24.729000000 AM,""
1277248,"Y","","","","","  ",11349578,,8,"GUESTUSER",06-MAY-13 10.02.18.640000000 AM,"GUESTUSER",06-MAY-13 09.01.08.651000000 AM,""
1277333,"Y","","","","","  ",11349903,,5,"GUESTUSER",07-MAY-13 11.09.10.112000000 AM,"GUESTUSER",07-MAY-13 10.52.20.657000000 AM,""
1277336,"Y","","","","","  ",11349916,,4,"GUESTUSER",07-MAY-13 11.22.57.263000000 AM,"GUESTUSER",07-MAY-13 11.21.55.272000000 AM,""
1277338,"Y","","","","","  ",11349920,,3,"GUESTUSER",07-MAY-13 11.32.26.252000000 AM,"GUESTUSER",07-MAY-13 11.31.15.036000000 AM,""
1276831,"N","","eProvider Solutions","","","  ",11347891,,0,"GUESTUSER",06-MAY-13 01.35.09.898000000 PM,"GUESTUSER",06-MAY-13 01.35.09.898000000 PM,""
1277251,"N","","eProvider Solutions","","","  ",11349586,,0,"GUESTUSER",06-MAY-13 01.35.10.142000000 PM,"GUESTUSER",06-MAY-13 01.35.10.142000000 PM,""
1277253,"N","","eProvider Solutions","","","  ",11349591,,0,"GUESTUSER",06-MAY-13 01.35.10.379000000 PM,"GUESTUSER",06-MAY-13 01.35.10.379000000 PM,""
1277254,"N","","eProvider Solutions","","","  ",11349593,,0,"GUESTUSER",06-MAY-13 01.35.10.613000000 PM,"GUESTUSER",06-MAY-13 01.35.10.613000000 PM,""
1277255,"N","","eProvider Solutions","","","  ",11349595,,0,"GUESTUSER",06-MAY-13 01.35.10.791000000 PM,"GUESTUSER",06-MAY-13 01.35.10.791000000 PM,""
1277257,"N","","eProvider Solutions","","","  ",11349599,,0,"GUESTUSER",06-MAY-13 01.35.11.194000000 PM,"GUESTUSER",06-MAY-13 01.35.11.194000000 PM,""
1277259,"N","","eProvider Solutions","","","  ",11349608,,0,"GUESTUSER",06-MAY-13 01.35.11.462000000 PM,"GUESTUSER",06-MAY-13 01.35.11.462000000 PM,""
1277262,"N","","eProvider Solutions","","","  ",11349612,,0,"GUESTUSER",06-MAY-13 01.35.11.746000000 PM,"GUESTUSER",06-MAY-13 01.35.11.746000000 PM,""
1277263,"N","","eProvider Solutions","","","  ",11349619,,0,"GUESTUSER",06-MAY-13 01.35.12.032000000 PM,"GUESTUSER",06-MAY-13 01.35.12.032000000 PM,""
1277265,"N","","eProvider Solutions","","","  ",11349634,,0,"GUESTUSER",06-MAY-13 01.35.12.336000000 PM,"GUESTUSER",06-MAY-13 01.35.12.336000000 PM,""
1277266,"N","","eProvider Solutions","","","  ",11349636,,0,"GUESTUSER",06-MAY-13 01.35.12.652000000 PM,"GUESTUSER",06-MAY-13 01.35.12.652000000 PM,""
