g_adr_sk,g_line1_adr,g_line2_adr,g_line3_adr,g_line4_adr,g_city_nam,g_town_cd,g_us_state_cd,g_zip5_cd,g_zip4_cd,g_cntry_cd,g_cnty_cd,g_usps_adr_vrfy_cd,g_usps_line1_adr,g_usps_line2_adr,g_lat_num,g_lon_num,g_cmn_enty_ty_cd,g_dstct_ofc_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
1213435,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213436,310   NORTH 9TH STREET,,,,BISMARCK,,ND,58501,,USA,008,,,,46.8076,-100.778,P,07,0,DMOCK,04-NOV-15 12.21.54.522000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213554,PO BOX 9151,,,,MINNEAPOLIS,,MN,55480,,USA,054,00,PO BOX 9151,,44.9832,-93.2647,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213556,PO BOX 402171,,,,ATLANTA,,GA,30384,,USA,054,00,PO BOX 402171,,33.7488,-84.388,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213557,PO BOX I,115   VIVIAN STREET,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3974,-97.7696,P,04,3,JMLAGRO,30-DEC-13 01.31.52.745000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213560,PO BOX I,115   VIVIAN STREET,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3974,-97.7696,P,04,7,MMANYGUNS,03-AUG-15 01.28.07.831000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213561,PO BOX I,115   VIVIAN STREET,,,PARK RIVER,,ND,58270,4540,USA,050,,,,48.3974,-97.7696,P,04,4,DMOCK,05-AUG-14 12.29.00.156000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213562,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213564,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213565,164   13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213567,164   13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213568,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,,,,48.4113,-97.4136,P,04,3,JMLAGRO,15-JUL-15 12.39.24.222000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213570,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213571,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213575,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213577,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213578,164   13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,,,,48.4113,-97.4136,P,04,8,ESTHERSHAHPAR,04-AUG-15 12.11.35.979000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213579,1665  43RD ST S STE 102,,,,FARGO,,ND,58103,,USA,009,,,,46.863,-96.8534,P,05,1,JMLAGRO,27-JAN-15 10.46.43.253000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213580,ABERDEEN CARDIO,PO BOX 5074,,,SIOUX FALLS,,SD,57117,,USA,054,,,,43.5692,-96.7216,P,,0,MLMOOS,12-SEP-19 02.09.35.722000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213582,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213583,125   EAST FRAZEE STREET,,,,DETROIT LAKES,,MN,56501,,USA,054,,,,46.8157,-95.8443,P,,2,MMANYGUNS,24-FEB-15 04.27.47.678000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213586,3015  3RD AVE SE,,,,ABERDEEN,,SD,57401,,USA,054,00,3015  3RD AVE SE,,45.4622,-98.4456,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213587,1200  N 7TH STREET,,,,OAKES,,ND,58474,,USA,011,00,1200  N 7TH STREET,,46.1432,-98.0905,P,06,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213588,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1213589,310   NORTH 9TH STREET,,,,BISMARCK,,ND,58501,,USA,008,,,,46.8076,-100.778,P,07,0,DMOCK,04-NOV-15 12.21.54.527000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215455,1213  15TH AVENUE WEST,,,,WILLISTON,,ND,58801,,USA,053,,,,48.1546,-103.645,P,01,10,JMLAGRO,13-JUL-15 10.21.23.839000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215456,414   WEST JEFFERSON,,,,MAHNOMEN,,MN,56557,,USA,054,,,,47.3111,-95.9725,P,,6,JMLAGRO,18-JUN-15 10.06.21.749000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215457,820   4TH STREET N,,,,FARGO,,ND,58122,,USA,009,,,,46.884,-96.7845,P,05,5,MAURICIOPENERAND,03-AUG-15 03.17.46.820000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215458,1     BURDICK EXPY WEST,,,,MINOT             ,,ND,58701,    ,USA,051,00,1     BURDICK EXPY WEST,,48.2247,-101.32,P,02,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215460,1301  15TH AVENUE WEST,,,,WILLISTON,,ND,58801,,USA,053,,,,48.1552,-103.645,P,01,3,ESTHERSHAHPAR,08-AUG-15 01.02.50.847000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215462,1     BURDICK EXPY WEST,,,,MINOT,,ND,58702,,USA,051,,,,48.2247,-101.32,P,02,0,ANNDOLL,05-DEC-17 12.41.53.017000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215464,#1    BURDICK EXPY WEST,,,,MINOT,,ND,58702,,USA,051,,,,48.2247,-101.32,P,02,0,AYARBROUGH,26-FEB-16 10.09.56.954000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215466,400   BURDICK EXPY E,,,,MINOT,,ND,58701,4768,USA,051,,,,48.2325,-101.286,P,02,6,JMLAGRO,20-JUL-15 07.37.15.317000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215467,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,7,JMLAGRO,06-MAR-15 03.47.10.434000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215468,214   14TH AVE SW STE 102,,,,SIDNEY,,MT,59270,,USA,054,,,,47.7158,-104.173,P,01,0,KHANDELAND,29-NOV-19 01.31.46.658000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215469,2631  12TH AVE SOUTH,,,,FARGO             ,,ND,58103,    ,USA,009,00,2631  12TH AVE SOUTH,,46.8636,-96.8243,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215470,222   N 7TH STREET,,,,BISMARCK          ,,ND,58501,    ,USA,008,00,222   N 7TH STREET,,46.8069,-100.781,P,07,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215474,EGFK/DL/HAWLEY,929   CENTRAL AVE,,,EAST GRAND FORKS,,MN,56721,,USA,054,,,,47.9772,-96.9975,P,,17,THENDERSON,21-AUG-15 09.18.30.672000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215475,1411  32ND ST SOUTH,,,,FARGO,,ND,58103,,USA,009,,,,46.86,-96.8296,P,05,0,THENDERSON,12-JUL-17 03.44.44.185000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215476,125   FRAZEE STREET EAST,,,,DETROIT LAKES     ,,MN,56501,    ,USA,054,00,125   FRAZEE STREET EAST,,46.8157,-95.8443,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215477,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,1,CAROLREEVES,12-AUG-15 01.22.48.855000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215478,737   BROADWAY,,,,FARGO,,ND,58122,,USA,009,,,,46.884,-96.7845,P,05,0,ANNDOLL,26-JUN-17 09.45.08.135000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215481,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,1,BARBXDANGELO,04-SEP-14 01.02.30.197000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215482,3000  32ND AVE SOUTH,,,,FARGO,,ND,58103,,USA,009,,,,46.8323,-96.8264,P,05,2,MMANYGUNS,24-FEB-15 08.09.56.804000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215483,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,3,MMANYGUNS,30-MAR-15 01.46.52.352000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215484,801 B ROADWAY N,,,,FARGO             ,,ND,58102,3641,USA,009,00,801 B ROADWAY N,,46.8849,-96.7876,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215485,737   BROADWAY,,,,FARGO             ,,ND,58122,    ,USA,009,00,737   BROADWAY,,46.884,-96.7845,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215486,1300  HOSPITAL LOOP,,,,BELCOURT          ,,ND,58316,    ,USA,040,00,1300  HOSPITAL LOOP,,48.831,-99.7852,P,03,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215487,3000  32ND AVE SOUTH,,,,FARGO             ,,ND,58103,    ,USA,009,00,3000  32ND AVE SOUTH,,46.8323,-96.8264,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215488,214   4TH ST NW,,,,STEELE,,ND,58482,,USA,022,,,,46.8596,-99.9183,P,07,2,MMANYGUNS,03-FEB-15 08.53.04.642000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215489,3000  32ND AVE SOUTH,,,,FARGO,,ND,58103,,USA,009,,,,46.8323,-96.8264,P,05,0,KHANDELAND,29-NOV-19 01.32.33.372000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215492,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,5,ESTHERSHAHPAR,23-JUN-15 01.48.11.386000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215493,2400  ST FRANCIS DRIVE,,,,BRECKENRIDGE,,MN,56520,,USA,054,,,,46.2784,-96.5909,P,,0,KHANDELAND,29-NOV-19 01.33.26.872000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215494,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,1,MMANYGUNS,26-MAR-15 02.48.19.719000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215496,1600  N KNISS AVE,,,,LUVERNE,,MN,56156,,USA,054,,,,43.6645,-96.2126,P,,1,SHERSAYLER,30-MAR-14 02.16.06.711000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215498,101   3RD AVE SW,,,,MINOT             ,,ND,58701,    ,USA,051,00,101   3RD AVE SW,,48.2333,-101.294,P,02,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215499,801 BROADWAY N,,,,FARGO             ,,ND,58102,3641,USA,009,00,801 BROADWAY N,,46.8849,-96.7876,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215500,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,6,JMLAGRO,20-FEB-15 08.23.47.396000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215502,1027  WASHINGTON AVE,,,,DETROIT LAKES     ,,MN,56501,    ,USA,054,00,1027  WASHINGTON AVE,,46.8146,-95.8452,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215503,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,4,ESTHERSHAHPAR,29-JUN-15 01.36.21.278000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215505,1027  WASHINGTON AVE,,,,DETROIT LAKES,,MN,56501,,USA,054,,,,46.8146,-95.8452,P,,0,ANNDOLL,05-APR-17 11.36.49.616000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215519,2301  S 25TH ST STE A,,,,FARGO,,ND,58103,,USA,009,,,,46.844,-96.8199,P,05,4,CAROLREEVES,24-JUN-15 12.37.35.571000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215520,820   4TH STREET N,,,,FARGO             ,,ND,58122,    ,USA,009,00,820   4TH STREET N,,46.884,-96.7845,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215521,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,0,DMOCK,21-DEC-17 04.10.16.693000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215522,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,1,MAGDALENAHANUSIA,08-SEP-14 10.09.40.348000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215523,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,3,BRENDAPEREZESCOB,04-MAY-15 12.05.31.038000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215524,EGFK/DL/HAWLEY,621 DEMERS AVE,,,EAST GRAND FORKS,,MN,56721,1812,USA,054,,,,47.9321,-97.0229,P,,21,THENDERSON,21-AUG-15 09.07.47.944000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215528,820   4TH ST N,,,,FARGO,,ND,58102,4539,USA,009,,,,46.8855,-96.7849,P,05,24,THENDERSON,21-AUG-15 09.05.45.112000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215529,1111  HARWOOD DRIVE SOUTH,,,,FARGO,,ND,58104,,USA,009,,,,46.83,-96.798,P,05,5,THENDERSON,21-AUG-15 09.11.48.701000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215530,1051  E INTERSTATE AVENUE,,,,BISMARCK,,ND,58503,,USA,008,,,,46.8324,-100.78,P,07,1,MMANYGUNS,07-AUG-15 04.55.05.061000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215531,3137  32ND AVE SO STE 223,,,,FARGO,,ND,58103,,USA,009,,,,46.8327,-96.8293,P,05,1,THENDERSON,13-AUG-15 04.23.16.142000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215532,410   9TH STREET,,,,EUREKA            ,,SD,57437,    ,USA,054,00,410   9TH STREET,,45.7722,-99.6228,P,06,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215533,30    WEST 7TH STREET,,,,DICKINSON         ,,ND,58601,    ,USA,045,00,30    WEST 7TH STREET,,46.8859,-102.785,P,08,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215534,1000 S COLUMBIA ROAD,,,,GRAND FORKS,,ND,58206,,USA,018,,,,47.9116,-97.0666,P,04,2,ZULEIMARUIZ,04-SEP-14 08.16.54.199000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215536,1000  SOUTH COLUMBIA ROAD,,,,GRAND FORKS       ,,ND,58201,    ,USA,018,00,1000  SOUTH COLUMBIA ROAD,,47.9116,-97.0666,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215538,1     BURDICK EXPRESSWAY,,,,MINOT,,ND,58701,,USA,051,,,,48.1796,-101.275,P,02,1,MMANYGUNS,06-APR-15 04.53.11.809000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215539,1000  SOUTH COLUMBIA ROAD,,,,GRAND FORKS,,ND,58201,,USA,018,,,,47.9116,-97.0666,P,04,3,ESTHERSHAHPAR,11-NOV-14 03.50.20.679000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215540,1000  SOUTH COLUMBIA ROAD,,,,GRAND FORKS,,ND,58201,,USA,018,,,,47.9116,-97.0666,P,04,8,JMLAGRO,28-JUL-15 12.45.11.161000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215541,401   THIRD STREET SE,,,,JAMESTOWN,,ND,58401,,USA,047,,,,46.9064,-98.7034,P,06,5,ESTHERSHAHPAR,07-AUG-15 11.17.25.718000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215542,300   N 7TH STREET,,,,BISMARCK          ,,ND,58501,    ,USA,008,00,300   N 7TH STREET,,46.808,-100.781,P,07,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215543,800   S MAIN AVENUE,,,,RUGBY,,ND,58368,,USA,035,,,,48.3625,-99.9963,P,02,0,KHANDELAND,29-NOV-19 01.35.20.526000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215544,222   N 7TH STREET,,,,BISMARCK          ,,ND,58501,    ,USA,008,00,222   N 7TH STREET,,46.8069,-100.781,P,07,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215545,1051  E INTERSTATE AVE,,,,BISMARCK          ,,ND,58503,    ,USA,008,00,1051  E INTERSTATE AVE,,46.8324,-100.78,P,07,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215546,EYE CTR & OPTICAL,1245  S WASHINGTON AVE,,,DETROIT LAKES,,MN,58501,,USA,054,,,,46.8518,-100.687,P,07,10,THENDERSON,21-AUG-15 08.34.30.994000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215548,683   STATE AVE N STE E,,,,DICKINSON,,ND,58601,,USA,045,,,,46.8853,-102.811,P,08,4,CAROLREEVES,12-JUN-15 10.23.21.465000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215549,300   N 7TH STREET,,,,BISMARCK,,ND,58501,,USA,008,,,,46.808,-100.781,P,07,7,JMLAGRO,20-FEB-15 03.24.18.809000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215550,213   2ND AVE NE,,,,ROLLA,,ND,58367,,USA,040,,,,48.862,-99.6148,P,03,2,JMLAGRO,16-JUN-15 12.49.29.179000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215551,710   E 24TH ST # 304,,,,MINNEAPOLIS,,MN,55404,,USA,054,,,,44.9592,-93.2647,P,,2,JMLAGRO,10-JUN-15 07.51.15.616000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215552,2937  CARRIAGE CIRCLE,,,,BISMARCK          ,,ND,58503,    ,USA,008,00,2937  CARRIAGE CIRCLE,,46.8385,-100.823,P,07,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215553,300   45TH ST S # 315,,,,FARGO,,ND,58103,,USA,009,,,,46.8724,-96.8614,P,05,3,JMLAGRO,08-APR-15 03.02.36.156000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215554,1027  WASHINGTON AVENUE,,,,DETROIT LAKES,,MN,56501,,USA,054,,,,46.8146,-95.8452,P,,0,KHANDELAND,29-NOV-19 01.36.19.557000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215555,401   THIRD STREET SE,,,,JAMESTOWN         ,,ND,58401,    ,USA,047,00,401   THIRD STREET SE,,46.9064,-98.7034,P,06,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215556,1050  E INTERSTATE AVE #21,,,,BISMARCK,,ND,58503,,USA,008,,,,46.8332,-100.775,P,07,1,CAROLREEVES,30-JUL-15 02.48.43.514000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215557,3000  32ND AVE SOUTH,,,,FARGO             ,,ND,58108,    ,USA,009,00,3000  32ND AVE SOUTH,,46.8323,-96.8264,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215558,300   N 7TH STREET,,,,BISMARCK,,ND,58501,,USA,008,,,,46.808,-100.781,P,07,4,NEERUSHARMA,29-JUN-15 02.04.29.802000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215559,214   14TH AVE SW STE 104,,,,SIDNEY,,MT,15137,,USA,054,,,,40.3778,-79.8103,P,,0,KHANDELAND,29-NOV-19 01.36.00.422000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215560,275   SOUTH 11TH STREET,,,,WAHPETON          ,,ND,58075,    ,USA,039,00,275   SOUTH 11TH STREET,,46.2628,-96.6159,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215561,300   45TH ST SO STE 315,,,,FARGO,,ND,58103,,USA,009,,,,46.8724,-96.8614,P,05,5,JMLAGRO,20-APR-15 08.54.31.043000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215562,2400  ST FRANCIS DRIVE,,,,BRECKENRIDGE,,MN,56520,,USA,054,,,,46.2784,-96.5909,P,,0,RRUD,11-MAR-16 08.33.53.811000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215563,801   BROADWAY NORTH,,,,FARGO             ,,ND,58102,    ,USA,009,00,801   BROADWAY NORTH,,46.8849,-96.7876,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215567,3000 32ND AVE SOUTH,,,,FARGO             ,,ND,58103,    ,USA,009,00,3000 32ND AVE SOUTH,,46.8323,-96.8264,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215568,300   WEST CENTURY AVENUE,,,,BISMARCK,,ND,58503,,USA,008,,,,46.8383,-100.797,P,07,5,PJHEID,29-JAN-15 10.53.10.761000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215569,212   S BROADWAY STE 4,,,,MINOT,,ND,58701,,USA,051,,,,48.2347,-101.296,P,02,0,RRUD,11-FEB-16 09.37.20.638000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215572,2972  25TH ST NE,,,,HARVEY            ,,ND,58341,    ,USA,052,00,2972  25TH ST NE,,47.7751,-99.9554,P,06,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215573,300   WEST CENTURY AVE,,,,BISMARCK,,ND,58503,,USA,008,,,,46.8383,-100.797,P,07,2,SKOEHLY,27-MAR-15 12.37.24.606000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215574,1     # 1 BURDICK EXPWY W,,,,MINOT,,ND,58701,,USA,051,,,,48.2247,-101.32,P,02,0,ANNDOLL,31-JUL-19 04.54.43.192000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215575,1000  S COLUMBIA ROAD,,,,GRAND FORKS,,ND,58201,,USA,018,,,,47.9116,-97.0666,P,04,0,KHANDELAND,29-NOV-19 01.41.05.648000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
