g_cmn_enty_sk,g_adr_usg_ty_cd,g_adr_sk,g_adr_usg_seq_num,g_adr_glbl_sig_cd,g_adr_usg_ty_sig_cd,g_adr_usg_chg_rsn_cd,g_adr_usg_stat_cd,g_adr_usg_end_dt,g_adr_usg_beg_dt,g_attn_nam,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
1000469.0,M,13179943.0,0.0,,P,,A,9999-12-31 00:00:00,2025-04-21 00:00:00,,0.0,HRJOHNSON,21-APR-25 11.50.46.281000000 AM,HRJOHNSON,21-APR-25 11.50.46.281000000 AM,N,,
1000469.0,S,1212534.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,34.0,JSAUBERT,14-DEC-15 09.05.56.846000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000469.0,S,11913521.0,0.0,,P,,I,2020-07-16 00:00:00,2015-12-14 00:00:00,,1.0,KMELTZER,17-JUL-20 02.43.31.160000000 PM,JSAUBERT,14-DEC-15 09.05.56.771000000 AM,N,,
1000469.0,S,12477522.0,0.0,,P,,I,2021-12-28 00:00:00,2020-07-17 00:00:00,,1.0,KARIDILBECK,29-DEC-21 09.36.39.097000000 AM,KMELTZER,17-JUL-20 02.43.31.122000000 PM,N,,
1000469.0,S,12658727.0,0.0,,P,,I,2022-11-28 00:00:00,2021-12-29 00:00:00,,1.0,JJUVE,29-NOV-22 11.33.32.973000000 AM,KARIDILBECK,29-DEC-21 09.36.39.080000000 AM,N,,
1000469.0,S,12755878.0,0.0,,P,,I,2025-04-20 00:00:00,2022-11-29 00:00:00,,1.0,HRJOHNSON,21-APR-25 11.50.46.257000000 AM,JJUVE,29-NOV-22 11.33.32.955000000 AM,N,,
1000469.0,B,11827296.0,1.0,,P,,I,2020-07-16 00:00:00,2013-10-01 00:00:00,,32.0,KMELTZER,17-JUL-20 02.43.31.165000000 PM,KARINARUIZ,10-OCT-14 02.04.20.388000000 PM,N,,
1000469.0,M,11827295.0,1.0,,P,,D,2015-12-13 11:22:33,2013-10-01 00:00:00,,32.0,JSAUBERT,14-DEC-15 09.05.56.802000000 AM,KARINARUIZ,10-OCT-14 02.04.20.276000000 PM,N,,
1000469.0,S,11827294.0,1.0,,P,,I,2015-12-13 00:00:00,2013-10-01 00:00:00,,32.0,JSAUBERT,14-DEC-15 09.05.56.758000000 AM,KARINARUIZ,10-OCT-14 02.04.20.218000000 PM,N,,
1000469.0,B,12755880.0,0.0,,P,,I,2025-04-20 00:00:00,2022-11-29 00:00:00,,1.0,HRJOHNSON,21-APR-25 11.50.46.299000000 AM,JJUVE,29-NOV-22 11.33.33.049000000 AM,N,,
1000469.0,M,12755879.0,0.0,,P,,I,2025-04-20 00:00:00,2022-11-29 00:00:00,,1.0,HRJOHNSON,21-APR-25 11.50.46.294000000 AM,JJUVE,29-NOV-22 11.33.33.024000000 AM,N,,
1000469.0,S,13179942.0,0.0,,P,,A,2025-07-17 00:00:00,2025-04-21 00:00:00,,1.0,B-Term-Prov-Trigger_1473067.00,18-JUL-25 06.01.35.372219000 PM,HRJOHNSON,21-APR-25 11.50.46.232000000 AM,N,,
1000470.0,B,1212848.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,21.0,JMLAGRO,05-JUN-15 03.52.33.018000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000470.0,M,1215594.0,1.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,21.0,JMLAGRO,05-JUN-15 03.52.33.023000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000470.0,S,1212536.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,21.0,JMLAGRO,05-JUN-15 03.52.33.037000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000470.0,S,11351485.0,1.0,,P,,A,2015-04-02 00:00:00,2013-10-01 00:00:00,,10.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.840971000 PM,PJHEID,15-FEB-14 10.11.22.123000000 AM,N,,
1000470.0,M,11351483.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,10.0,CR2141_DATACORRECTION,02-OCT-15 06.01.42.840971000 PM,PJHEID,15-FEB-14 10.11.22.070000000 AM,N,,
1000470.0,B,11351484.0,3.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,10.0,CR2141_DATACORRECTION,02-OCT-15 06.01.42.840971000 PM,PJHEID,15-FEB-14 10.11.22.086000000 AM,N,,
1000471.0,B,1212851.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000471.0,M,1215597.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000471.0,S,1212539.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000472.0,B,1212853.0,3.0,T,P, ,A,2011-07-22 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.43.582403000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000472.0,M,1215599.0,1.0,P,P, ,A,2011-07-22 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.43.582403000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000472.0,S,1212541.0,2.0,S,P, ,A,2011-07-22 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.43.582403000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000473.0,B,1212854.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.44.18.529000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000473.0,M,1215600.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.44.18.536000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000473.0,S,1212542.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.44.18.541000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000474.0,B,1212855.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,20.0,DMOCK,05-APR-19 12.33.52.149000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000474.0,B,12283934.0,0.0,,P,,V,2019-04-05 00:00:00,2019-04-05 00:00:00,,1.0,JASTONE,05-APR-19 03.43.51.609000000 PM,DMOCK,05-APR-19 12.33.52.141000000 PM,N,,
1000474.0,B,12284054.0,0.0,,P,,A,9999-12-31 00:00:00,2019-04-05 00:00:00,,0.0,JASTONE,05-APR-19 03.43.51.692000000 PM,JASTONE,05-APR-19 03.43.51.692000000 PM,N,,
1000474.0,M,1215601.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,20.0,DMOCK,05-APR-19 12.33.52.077000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000474.0,M,12283933.0,0.0,,P,,A,9999-12-31 00:00:00,2019-04-05 00:00:00,,0.0,DMOCK,05-APR-19 12.33.52.135000000 PM,DMOCK,05-APR-19 12.33.52.135000000 PM,N,,
1000474.0,S,1212543.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,20.0,DMOCK,05-APR-19 12.33.52.146000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000474.0,S,11362514.0,3.0,,P,,I,2019-04-04 00:00:00,2013-10-01 00:00:00,,27.0,DMOCK,05-APR-19 12.33.52.087000000 PM,SHERSAYLER,09-APR-14 02.39.01.910000000 PM,N,,
1000474.0,B,11362516.0,3.0,,P,,I,2019-04-04 00:00:00,2013-10-01 00:00:00,,18.0,DMOCK,05-APR-19 12.33.52.047000000 PM,SHERSAYLER,09-APR-14 02.39.01.987000000 PM,N,,
1000474.0,BK,11362513.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,0.0,SHERSAYLER,09-APR-14 02.39.01.900000000 PM,SHERSAYLER,09-APR-14 02.39.01.900000000 PM,N,,
1000474.0,M,11362515.0,1.0,,P,,I,2019-04-04 00:00:00,2013-10-01 00:00:00,,9.0,DMOCK,05-APR-19 12.33.52.071000000 PM,SHERSAYLER,09-APR-14 02.39.01.975000000 PM,N,,
1000474.0,S,12283932.0,0.0,,P,,A,9999-12-31 00:00:00,2019-04-05 00:00:00,,0.0,DMOCK,05-APR-19 12.33.52.061000000 PM,DMOCK,05-APR-19 12.33.52.061000000 PM,N,,
1000475.0,B,1212856.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,40.0,MLMOOS,05-SEP-18 09.33.02.310000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000475.0,B,12219632.0,0.0,,P,,I,2022-11-01 00:00:00,2018-09-05 00:00:00,,1.0,MELODYWHIPPLE,02-NOV-22 11.53.44.822000000 AM,MLMOOS,05-SEP-18 09.33.02.302000000 AM,N,,
1000475.0,B,12748987.0,0.0,,P,,A,9999-12-31 00:00:00,2022-11-02 00:00:00,,0.0,MELODYWHIPPLE,02-NOV-22 11.53.44.860000000 AM,MELODYWHIPPLE,02-NOV-22 11.53.44.860000000 AM,N,,
1000475.0,M,1215602.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,40.0,MELODYWHIPPLE,02-NOV-22 11.53.44.797000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000475.0,M,12748986.0,0.0,,P,,A,9999-12-31 00:00:00,2022-11-02 00:00:00,,0.0,MELODYWHIPPLE,02-NOV-22 11.53.44.840000000 AM,MELODYWHIPPLE,02-NOV-22 11.53.44.840000000 AM,N,,
1000475.0,S,1212544.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,40.0,MLMOOS,05-SEP-18 09.30.47.820000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000475.0,S,12219630.0,0.0,,P,,I,2022-11-01 00:00:00,2018-09-05 00:00:00,,1.0,MELODYWHIPPLE,02-NOV-22 11.47.30.093000000 AM,MLMOOS,05-SEP-18 09.30.47.815000000 AM,N,,
1000475.0,S,12748979.0,0.0,,P,,I,2026-06-29 00:00:00,2022-11-02 00:00:00,,1.0,schitturi,30-JUN-26 01.54.13.048000000 AM,MELODYWHIPPLE,02-NOV-22 11.47.30.075000000 AM,N,,
1000475.0,S,13344280.0,0.0,,P,,A,9999-12-31 00:00:00,2026-06-30 00:00:00,,0.0,schitturi,30-JUN-26 01.54.13.091000000 AM,schitturi,30-JUN-26 01.54.13.091000000 AM,N,,
1000475.0,B,11330074.0,1.0,,P,,I,2018-09-04 00:00:00,2013-10-01 00:00:00,,57.0,MLMOOS,05-SEP-18 09.33.02.186000000 AM,JMLAGRO,03-OCT-13 10.03.04.100000000 AM,N,,
1000475.0,M,11330073.0,1.0,,P,,I,2022-11-01 00:00:00,2013-10-01 00:00:00,,57.0,MELODYWHIPPLE,02-NOV-22 11.53.44.807000000 AM,JMLAGRO,03-OCT-13 10.03.04.029000000 AM,N,,
1000475.0,S,11330075.0,1.0,,P,,I,2018-09-04 00:00:00,2013-10-01 00:00:00,,57.0,MLMOOS,05-SEP-18 09.30.47.826000000 AM,JMLAGRO,03-OCT-13 10.03.04.187000000 AM,N,,
1000476.0,B,1212857.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000476.0,M,1215603.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000476.0,S,1212545.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000477.0,B,1212858.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,7.0,MLMOOS,16-JAN-19 07.20.51.318000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000477.0,B,12260682.0,0.0,,P,,I,2023-04-24 00:00:00,2019-01-16 00:00:00,,1.0,JJUVE,25-APR-23 08.38.42.556000000 AM,MLMOOS,16-JAN-19 07.20.51.328000000 PM,N,,
1000477.0,B,12851003.0,0.0,,P,,A,9999-12-31 00:00:00,2023-04-25 00:00:00,,0.0,JJUVE,25-APR-23 08.38.42.551000000 AM,JJUVE,25-APR-23 08.38.42.551000000 AM,N,,
1000477.0,M,1215604.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,7.0,MLMOOS,16-JAN-19 07.20.04.693000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000477.0,M,12260681.0,0.0,,P,,I,2023-04-24 00:00:00,2019-01-16 00:00:00,,1.0,JJUVE,25-APR-23 08.38.42.561000000 AM,MLMOOS,16-JAN-19 07.20.04.719000000 PM,N,,
1000477.0,M,12851002.0,0.0,,P,,A,9999-12-31 00:00:00,2023-04-25 00:00:00,,0.0,JJUVE,25-APR-23 08.38.42.544000000 AM,JJUVE,25-APR-23 08.38.42.544000000 AM,N,,
1000477.0,S,1212546.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,7.0,MLMOOS,16-JAN-19 07.20.51.294000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000477.0,S,12260680.0,0.0,,P,,I,2023-04-24 00:00:00,2019-01-16 00:00:00,,1.0,JJUVE,25-APR-23 08.38.42.468000000 AM,MLMOOS,16-JAN-19 07.18.20.947000000 PM,N,,
1000477.0,S,12851001.0,0.0,,P,,A,9999-12-31 00:00:00,2023-04-25 00:00:00,,0.0,JJUVE,25-APR-23 08.38.42.455000000 AM,JJUVE,25-APR-23 08.38.42.455000000 AM,N,,
1000477.0,S,11337051.0,1.0,,P,I,A,2019-01-15 00:00:00,2013-10-01 00:00:00,,5.0,AMANDAREGISTER,11-NOV-25 09.16.53.760000000 AM,JMLAGRO,10-JAN-14 12.23.32.021000000 PM,N,,
1000477.0,B,11337053.0,1.0,,P,,I,2019-01-15 00:00:00,2013-10-01 00:00:00,,5.0,MLMOOS,16-JAN-19 07.20.51.190000000 PM,JMLAGRO,10-JAN-14 12.23.32.233000000 PM,N,,
1000477.0,M,11337052.0,1.0,,P,,I,2019-01-15 00:00:00,2013-10-01 00:00:00,,6.0,MLMOOS,16-JAN-19 07.20.04.679000000 PM,JMLAGRO,10-JAN-14 12.23.32.114000000 PM,N,,
1000478.0,B,1212859.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,6.0,MLMOOS,16-JAN-19 07.31.06.302000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000478.0,B,11337057.0,1.0,,P,,I,2019-01-15 00:00:00,2013-10-01 00:00:00,,6.0,MLMOOS,16-JAN-19 07.31.06.310000000 PM,JMLAGRO,10-JAN-14 12.32.07.429000000 PM,N,,
1000478.0,B,12260685.0,0.0,,P,,I,2023-03-21 00:00:00,2019-01-16 00:00:00,,1.0,MELODYWHIPPLE,22-MAR-23 01.31.01.545000000 PM,MLMOOS,16-JAN-19 07.31.06.335000000 PM,N,,
1000478.0,B,12837212.0,0.0,,P,,A,9999-12-31 00:00:00,2023-03-22 00:00:00,,0.0,MELODYWHIPPLE,22-MAR-23 01.31.01.583000000 PM,MELODYWHIPPLE,22-MAR-23 01.31.01.583000000 PM,N,,
1000478.0,M,1215605.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,6.0,MLMOOS,16-JAN-19 07.30.23.981000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000478.0,M,11337056.0,1.0,,P,,I,2019-01-15 00:00:00,2013-10-01 00:00:00,,6.0,MLMOOS,16-JAN-19 07.30.24.000000000 PM,JMLAGRO,10-JAN-14 12.32.07.339000000 PM,N,,
1000478.0,M,12260684.0,0.0,,P,,I,2023-03-21 00:00:00,2019-01-16 00:00:00,,1.0,MELODYWHIPPLE,22-MAR-23 01.31.01.557000000 PM,MLMOOS,16-JAN-19 07.30.24.023000000 PM,N,,
1000478.0,M,12837211.0,0.0,,P,,A,9999-12-31 00:00:00,2023-03-22 00:00:00,,0.0,MELODYWHIPPLE,22-MAR-23 01.31.01.574000000 PM,MELODYWHIPPLE,22-MAR-23 01.31.01.574000000 PM,N,,
1000478.0,S,1212547.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,6.0,MLMOOS,16-JAN-19 07.29.14.690000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000478.0,S,11337055.0,1.0,,P,,I,2019-01-15 00:00:00,2013-10-01 00:00:00,,6.0,MLMOOS,16-JAN-19 07.29.14.683000000 PM,JMLAGRO,10-JAN-14 12.32.07.193000000 PM,N,,
1000478.0,S,12260683.0,0.0,,P,,I,2023-03-21 00:00:00,2019-01-16 00:00:00,,1.0,MELODYWHIPPLE,22-MAR-23 01.31.01.454000000 PM,MLMOOS,16-JAN-19 07.29.14.630000000 PM,N,,
1000478.0,S,12837210.0,0.0,,P,,A,9999-12-31 00:00:00,2023-03-22 00:00:00,,0.0,MELODYWHIPPLE,22-MAR-23 01.31.01.470000000 PM,MELODYWHIPPLE,22-MAR-23 01.31.01.470000000 PM,N,,
1000479.0,B,1212863.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,17.0,MMANYGUNS,11-AUG-15 01.13.05.857000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000479.0,M,1215609.0,1.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,17.0,MMANYGUNS,11-AUG-15 01.13.05.853000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000479.0,S,1212551.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,17.0,MMANYGUNS,11-AUG-15 01.13.05.865000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000479.0,S,11337661.0,3.0,,P,,A,2019-01-13 00:00:00,2013-10-01 00:00:00,,8.0,B-Term-Prov-Trigger_2360952.00,23-JAN-19 06.00.58.576552000 PM,JMLAGRO,13-JAN-14 01.37.02.575000000 PM,N,,
1000479.0,B,11337663.0,3.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,7.0,CR1906_SUP_PROV_DT_FIX,14-SEP-15 03.37.22.000000000 PM,JMLAGRO,13-JAN-14 01.37.02.630000000 PM,N,,
1000479.0,BK,11337660.0,1.0,,S,,A,2019-01-13 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_2360952.00,23-JAN-19 06.00.58.576552000 PM,JMLAGRO,13-JAN-14 01.37.02.560000000 PM,N,,
1000479.0,M,11337662.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,7.0,CR1906_SUP_PROV_DT_FIX,14-SEP-15 03.37.22.000000000 PM,JMLAGRO,13-JAN-14 01.37.02.616000000 PM,N,,
1000480.0,B,1212864.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,12.0,MLMOOS,18-JAN-19 12.15.34.448000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000480.0,B,11337645.0,1.0,,P,,I,2019-01-17 00:00:00,2013-10-01 00:00:00,,15.0,MLMOOS,18-JAN-19 12.15.34.458000000 PM,JMLAGRO,13-JAN-14 12.40.29.802000000 PM,N,,
1000480.0,B,12261225.0,0.0,,P,,I,2023-04-12 00:00:00,2019-01-18 00:00:00,,1.0,KAMELTZER,13-APR-23 03.35.38.813000000 PM,MLMOOS,18-JAN-19 12.15.34.520000000 PM,N,,
1000480.0,B,12845880.0,0.0,,P,,V,2023-04-13 00:00:00,2023-04-13 00:00:00,,1.0,KAMELTZER,13-APR-23 03.49.43.655000000 PM,KAMELTZER,13-APR-23 03.35.38.837000000 PM,N,,
1000480.0,B,12845891.0,0.0,,P,,V,2023-04-13 00:00:00,2023-04-13 00:00:00,,1.0,KAMELTZER,13-APR-23 04.10.05.533000000 PM,KAMELTZER,13-APR-23 03.49.43.749000000 PM,N,,
1000480.0,B,12845911.0,0.0,,P,,A,9999-12-31 00:00:00,2023-04-13 00:00:00,,0.0,KAMELTZER,13-APR-23 04.10.05.599000000 PM,KAMELTZER,13-APR-23 04.10.05.599000000 PM,N,,
1000480.0,M,1215610.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,12.0,MLMOOS,18-JAN-19 12.15.34.492000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000480.0,M,11337644.0,1.0,,P,,I,2019-01-17 00:00:00,2013-10-01 00:00:00,,15.0,MLMOOS,18-JAN-19 12.15.34.472000000 PM,JMLAGRO,13-JAN-14 12.40.29.714000000 PM,N,,
1000480.0,M,12261224.0,0.0,,P,,I,2023-04-12 00:00:00,2019-01-18 00:00:00,,1.0,KAMELTZER,13-APR-23 03.35.38.818000000 PM,MLMOOS,18-JAN-19 12.15.34.509000000 PM,N,,
1000480.0,M,12845879.0,0.0,,P,,V,2023-04-13 00:00:00,2023-04-13 00:00:00,,1.0,KAMELTZER,13-APR-23 03.49.43.661000000 PM,KAMELTZER,13-APR-23 03.35.38.827000000 PM,N,,
1000480.0,M,12845890.0,0.0,,P,,V,2023-04-13 00:00:00,2023-04-13 00:00:00,,1.0,KAMELTZER,13-APR-23 04.10.05.542000000 PM,KAMELTZER,13-APR-23 03.49.43.741000000 PM,N,,
1000480.0,M,12845910.0,0.0,,P,,A,9999-12-31 00:00:00,2023-04-13 00:00:00,,0.0,KAMELTZER,13-APR-23 04.10.05.592000000 PM,KAMELTZER,13-APR-23 04.10.05.592000000 PM,N,,
1000480.0,S,1212552.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,12.0,MLMOOS,18-JAN-19 12.13.05.177000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000480.0,S,11337643.0,1.0,,P,,I,2019-01-17 00:00:00,2013-10-01 00:00:00,,15.0,MLMOOS,18-JAN-19 12.13.05.300000000 PM,JMLAGRO,13-JAN-14 12.40.29.601000000 PM,N,,
1000480.0,S,12261223.0,0.0,,P,,I,2023-04-12 00:00:00,2019-01-18 00:00:00,,1.0,KAMELTZER,13-APR-23 03.35.38.781000000 PM,MLMOOS,18-JAN-19 12.13.05.211000000 PM,N,,
1000480.0,S,12845878.0,0.0,,P,,V,2023-04-13 00:00:00,2023-04-13 00:00:00,,1.0,KAMELTZER,13-APR-23 03.49.43.732000000 PM,KAMELTZER,13-APR-23 03.35.38.802000000 PM,N,,
1000480.0,S,12845889.0,0.0,,P,,V,2023-04-13 00:00:00,2023-04-13 00:00:00,,1.0,KAMELTZER,13-APR-23 04.10.05.583000000 PM,KAMELTZER,13-APR-23 03.49.43.679000000 PM,N,,
1000480.0,S,12845909.0,0.0,,P,,A,9999-12-31 00:00:00,2023-04-13 00:00:00,,0.0,KAMELTZER,13-APR-23 04.10.05.558000000 PM,KAMELTZER,13-APR-23 04.10.05.558000000 PM,N,,
1000481.0,B,1212865.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,14.0,TKEOGH,31-JAN-23 10.01.39.732000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000481.0,B,12773195.0,0.0,,P,,I,2023-03-27 00:00:00,2023-01-31 00:00:00,,1.0,KAMELTZER,28-MAR-23 01.45.18.859000000 PM,TKEOGH,31-JAN-23 10.01.39.762000000 AM,N,,
1000481.0,B,12839810.0,0.0,,P,,A,9999-12-31 00:00:00,2023-03-28 00:00:00,,0.0,KAMELTZER,28-MAR-23 01.45.18.866000000 PM,KAMELTZER,28-MAR-23 01.45.18.866000000 PM,N,,
1000481.0,M,1215611.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,14.0,TKEOGH,31-JAN-23 10.01.39.741000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000481.0,M,12773194.0,0.0,,P,,I,2023-03-27 00:00:00,2023-01-31 00:00:00,,1.0,KAMELTZER,28-MAR-23 01.45.18.869000000 PM,TKEOGH,31-JAN-23 10.01.39.755000000 AM,N,,
1000481.0,M,12839809.0,0.0,,P,,A,9999-12-31 00:00:00,2023-03-28 00:00:00,,0.0,KAMELTZER,28-MAR-23 01.45.18.855000000 PM,KAMELTZER,28-MAR-23 01.45.18.855000000 PM,N,,
1000481.0,S,12260664.0,0.0,,P,,I,2023-01-30 00:00:00,2019-01-16 00:00:00,,1.0,TKEOGH,31-JAN-23 09.58.24.367000000 AM,MLMOOS,16-JAN-19 05.35.22.990000000 PM,N,,
1000481.0,S,12773193.0,0.0,,P,,I,2023-03-27 00:00:00,2023-01-31 00:00:00,,1.0,KAMELTZER,28-MAR-23 01.45.18.839000000 PM,TKEOGH,31-JAN-23 09.58.24.357000000 AM,N,,
1000481.0,S,12839808.0,0.0,,P,,A,9999-12-31 00:00:00,2023-03-28 00:00:00,,0.0,KAMELTZER,28-MAR-23 01.45.18.834000000 PM,KAMELTZER,28-MAR-23 01.45.18.834000000 PM,N,,
1000481.0,S,11822083.0,0.0,,P,,I,2019-01-15 00:00:00,2014-08-18 00:00:00,,5.0,MLMOOS,16-JAN-19 05.35.23.001000000 PM,BRENDASOTO,18-AUG-14 03.15.37.787000000 PM,N,,
1000481.0,B,11336820.0,7.0,,P,,I,2023-01-30 00:00:00,2013-10-01 00:00:00,,6.0,TKEOGH,31-JAN-23 10.01.39.746000000 AM,JMLAGRO,09-JAN-14 11.26.04.029000000 AM,N,,
1000481.0,BK,11336817.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,0.0,JMLAGRO,09-JAN-14 11.26.03.981000000 AM,JMLAGRO,09-JAN-14 11.26.03.981000000 AM,N,,
1000481.0,M,11336819.0,5.0,,P,,I,2023-01-30 00:00:00,2013-10-01 00:00:00,,6.0,TKEOGH,31-JAN-23 10.01.39.767000000 AM,JMLAGRO,09-JAN-14 11.26.04.015000000 AM,N,,
1000481.0,S,11336818.0,3.0,,P,,I,2014-08-17 00:00:00,2013-10-01 00:00:00,,5.0,MMANYGUNS,11-AUG-15 11.27.05.294000000 AM,JMLAGRO,09-JAN-14 11.26.04.000000000 AM,N,,
