"P_RPT_CMS_UPD_SK","P_REC_TYPE","P_IFACE_PRCS_DT","P_MMIS_ID","P_PROV_NAM","P_ERR_MSG_TEXT","L_HIBERNATE_VER_NUM","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
532," ",22-SEP-25,"1452464","Cavalier County Memorial Hospital Association","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
533," ",22-SEP-25,"1462653","Warren Community Hospital Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
534," ",22-SEP-25,"1463170","HCMC Emergency Medical Services","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
535," ",22-SEP-25,"1460574","Hankinson Ambulance District","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
536," ",22-SEP-25,"1460652","Trinity Hospitals","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
537," ",22-SEP-25,"1460013","Ringdahl Ambulance Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
538," ",22-SEP-25,"1459990","Crookston Area Ambulance Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
539," ",22-SEP-25,"1463520","City of Barnesville","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
540," ",22-SEP-25,"1458943","Linton Hospital","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
541," ",22-SEP-25,"1456196","Ambulance Service Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
542," ",22-SEP-25,"1460977","FM Ambulance Services Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
543," ",22-SEP-25,"1473224","Larimore Ambulance Service Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
544," ",22-SEP-25,"1471088","City of Warroad","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
545," ",22-SEP-25,"1485818","RWF Enterprises Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
546," ",22-SEP-25,"1484441","Westhope Ambulance Service","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
547," ",22-SEP-25,"1461431","Amber Bossert","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
548," ",22-SEP-25,"1473083","Heather L Howard","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
549," ",22-SEP-25,"1474625","April J Mettler","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
550," ",22-SEP-25,"1467070","Daniel W Johnson","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
551," ",22-SEP-25,"1454975","The Evangelical Lutheran Good Samaritan Society","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
552," ",22-SEP-25,"1454983","The Evangelical Lutheran Good Samaritan Society","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
553," ",22-SEP-25,"1454683","The Evangelical Lutheran Good Samaritan Society","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
554," ",22-SEP-25,"1456923","American Lutheran Homes Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
555," ",22-SEP-25,"1458444","Ecumen","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
556," ",22-SEP-25,"1458444","Ecumen","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
557," ",22-SEP-25,"1458445","Ecumen","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
558," ",22-SEP-25,"1458445","Ecumen","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
559," ",22-SEP-25,"1460208","Towner County Medical Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
560," ",22-SEP-25,"1463120","McKenzie County Healthcare Systems Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
561," ",22-SEP-25,"1482991","The Evangelical Lutheran Good Samaritan Society","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
562," ",22-SEP-25,"1466035","Spirit Lake Tribe","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
563," ",22-SEP-25,"1481823","Solutions Behavioral Healthcare Professionals","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
564," ",22-SEP-25,"1457557","David J Mach","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
565," ",22-SEP-25,"1489747","Amy P Shah","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
566," ",22-SEP-25,"1491335","Tara L Broadwater","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
567," ",22-SEP-25,"1479081","Daniel J Weisdorf","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
568," ",22-SEP-25,"1465279","David J Sas","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
569," ",22-SEP-25,"1455516","John T Sanders","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
570," ",22-SEP-25,"1454903","Christian Unity Hospital Corporation","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
571," ",22-SEP-25,"1461574","Deer Oaks Mental Health Associates PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
572," ",22-SEP-25,"1461848","St Cloud Hospital","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
573," ",22-SEP-25,"1451559","Village Family Service Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
574," ",22-SEP-25,"1462769","Cooperstown Medical Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
575," ",22-SEP-25,"1452098","Eye Clinic of ND","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
576," ",22-SEP-25,"1459482","Pembina County Memorial Hospital Association","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
577," ",22-SEP-25,"1463201","Lifecare Medical Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
578," ",22-SEP-25,"1461006","Metropolitan Anesthesia Network LLP","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
579," ",22-SEP-25,"1463141","Perham Hospital District","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
580," ",22-SEP-25,"1459659","Family HealthCare Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
581," ",22-SEP-25,"1460687","Billings Clinic","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
582," ",22-SEP-25,"1459876","Childrens Respiratory and Critical Care Specialist PA","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
583," ",22-SEP-25,"1459886","Mountrail County Medical Center Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
584," ",22-SEP-25,"1456542","Life Skills and Transition Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
585," ",22-SEP-25,"1455445","Little Miracles Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
586," ",22-SEP-25,"1463346","Lakewood Health System","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
587," ",22-SEP-25,"1464540","McKenzie County Healthcare Systems Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
588," ",22-SEP-25,"1460266","Sanford Clinic North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
589," ",22-SEP-25,"1460588","Catholic Charities North Dakota","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
590," ",22-SEP-25,"1463072","Avera St Lukes","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
591," ",22-SEP-25,"1464097","Elm Crest Manor","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
592," ",22-SEP-25,"1462837","Northland Health Partners Community Health Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
593," ",22-SEP-25,"1460445","Tickel Chiropractic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
594," ",22-SEP-25,"1465021","Avera McKennan","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
595," ",22-SEP-25,"1450769","Omaha Therapy Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
596," ",22-SEP-25,"1467838","Jacobson Memorial Hospital Care Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
597," ",22-SEP-25,"1474763","Innovis Health LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
598," ",22-SEP-25,"1470604","Innovis Health LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
599," ",22-SEP-25,"1473358","Interact Therapy LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
600," ",22-SEP-25,"1475212","Sanford Health Network North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
601," ",22-SEP-25,"1475474","Texas Childrens Physician Group","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
602," ",22-SEP-25,"1471848","Sanford Clinic","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
603," ",22-SEP-25,"1475794","St Marys Regional Health Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
604," ",22-SEP-25,"1473984","Medallus and Vacharothone LTD","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
605," ",22-SEP-25,"1475752","Healthsource Partners ND LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
606," ",22-SEP-25,"1473743","Sanford Health Network North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
607," ",22-SEP-25,"1473009","Twin Cities Anesthesia Associates PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
608," ",22-SEP-25,"1468008","Sanford Medical Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
609," ",22-SEP-25,"1471053","University of Minnesota Health Clinics and Surgery Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
