"P_SYS_ID","P_RSK_SCRN_SK","P_RS_TY_CD","P_RS_LAST_DATE","P_RS_LAST_VALUE","P_RS_SOURCE","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1155498,60386,"S",11-NOV-24,"","L",0,"B-IF-HMS-DEA-MNTHLY1115342.00",11-NOV-24 11.00.17.818160000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155499,60387,"S",11-APR-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4323932.00",11-APR-22 11.01.11.934251000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155515,60388,"S",11-JUN-19,"","L",0,"B-IF-HMS-DEA-MNTHLY2581849.00",11-JUN-19 02.28.35.191994000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155521,60389,"S",09-FEB-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4219486.00",09-FEB-22 11.01.15.562103000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155532,60390,"S",09-FEB-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4219486.00",09-FEB-22 11.01.15.562103000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155538,60391,"S",08-MAY-20,"","L",0,"B-IF-HMS-DEA-MNTHLY3133970.00",08-MAY-20 11.01.16.234914000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155544,60392,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001964,1018,"R",02-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1155547,60393,"S",11-OCT-23,"","L",0,"B-IF-HMS-DEA-MNTHLY541396.00",11-OCT-23 07.02.16.823566000 AM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001967,1020,"R",01-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001978,1021,"R",30-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001981,1022,"R",11-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1155548,60394,"S",09-FEB-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4219486.00",09-FEB-22 11.01.15.562103000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001993,1026,"R",28-JUN-16,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002014,1031,"R",16-JUN-15,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002017,1032,"R",10-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002018,1033,"R",21-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002025,1034,"R",26-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002029,1035,"R",14-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002039,1036,"R",08-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002042,1038,"R",22-NOV-17,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002044,1039,"R",01-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1002055,1041,"R",27-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000921,402,"R",04-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000922,403,"R",03-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000923,404,"R",08-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1004139,60275,"S",09-NOV-23,"","L",0,"B-IF-HMS-DEA-MNTHLY585537.00",09-NOV-23 11.00.15.180886000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000929,406,"R",20-JUL-15,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000930,407,"R",02-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000933,408,"R",30-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1004140,60276,"S",10-MAR-23,"","L",0,"B-IF-HMS-DEA-MNTHLY4907954.00",10-MAR-23 10.01.00.400970000 AM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000937,410,"R",07-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000939,411,"R",12-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000940,412,"R",08-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000941,413,"R",30-SEP-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000943,414,"R",08-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000944,415,"R",27-MAR-15,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000945,416,"R",06-FEB-15,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000946,417,"R",28-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000947,418,"R",11-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000948,419,"R",05-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000950,420,"R",02-OCT-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000951,421,"R",25-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000952,422,"R",17-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000957,423,"R",09-SEP-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000963,424,"R",28-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000964,425,"R",19-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000969,426,"R",11-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000970,427,"R",12-DEC-13,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000971,428,"R",25-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000974,429,"R",27-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000975,430,"R",25-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1004141,60277,"S",09-MAR-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4267873.00",09-MAR-22 11.01.17.216127000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1004142,60278,"S",09-JAN-25,"","L",0,"B-IF-HMS-DEA-MNTHLY1200108.00",09-JAN-25 11.00.23.754885000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000980,433,"R",26-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1004143,60279,"S",08-MAY-19,"","L",0,"B-IF-HMS-DEA-MNTHLY2528302.00",08-MAY-19 10.48.02.816484000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000987,435,"R",03-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000992,436,"R",15-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1004146,60280,"S",11-JUL-23,"","L",0,"B-IF-HMS-DEA-MNTHLY5124156.00",11-JUL-23 11.01.13.902919000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000996,438,"R",09-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000999,439,"R",14-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001000,440,"R",14-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001005,441,"R",30-JAN-15,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001008,442,"R",09-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001011,443,"R",03-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001012,444,"R",06-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001013,445,"R",06-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
