"P_SYS_ID","P_NUM_BED_SK","P_BED_TY_CD","P_NUM_BED_BEG_DT","P_NUM_BED_END_DT","P_BED_NUM","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1171477,31862,"SN",01-OCT-13,07-JAN-26,45,1,"B-Term-Prov-Trigger_1722764.00",07-JAN-26 06.01.22.822810000 PM,"KWOODALL",12-MAY-14 09.38.57.286000000 AM
1286329,31865,"BC",01-JAN-53,31-DEC-99,20,54,"GUESTUSER",08-OCT-14 09.15.22.207000000 AM,"guestUser",12-MAY-14 06.47.32.884000000 PM
1286409,31867,"AC",01-JAN-14,31-DEC-14,525,12,"guestUser",28-JUL-14 06.26.39.887000000 PM,"guestUser",13-MAY-14 02.42.50.475000000 PM
1172098,31882,"IC",01-OCT-13,31-DEC-99,74,2,"JLWILKE",28-JUL-15 10.53.22.507000000 AM,"JLWILKE",14-MAY-14 11.04.22.949000000 AM
1171435,31887,"NF",01-OCT-13,31-DEC-13,48,4,"THENDERSON",19-AUG-15 10.07.36.051000000 AM,"PJHEID",15-MAY-14 09.04.10.938000000 PM
1171435,31888,"BC",01-OCT-13,31-DEC-13,13,4,"THENDERSON",19-AUG-15 10.07.36.050000000 AM,"PJHEID",15-MAY-14 09.04.10.938000000 PM
1286704,31894,"SN",27-JUN-79,31-DEC-99,104,23,"guestUser",09-JUL-14 09.26.44.600000000 AM,"guestUser",17-MAY-14 09.41.55.994000000 PM
1286705,31895,"SN",10-APR-89,02-OCT-13,53,30,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.25.404200000 PM,"guestUser",17-MAY-14 09.57.30.463000000 PM
1004304,31896,"CC",01-OCT-13,31-DEC-13,9,5,"CR1906_SUP_PROV_DT_FIX",14-SEP-15 03.38.45.000000000 PM,"JLWILKE",19-MAY-14 07.28.15.709000000 AM
1171972,31898,"SN",01-OCT-13,12-NOV-15,114,5,"B-Term-Prov-Trigger_787095.00",30-NOV-15 06.00.49.857898000 PM,"ZOEASANDY",19-MAY-14 03.09.19.689000000 PM
1286784,31901,"AC",01-OCT-05,31-DEC-99,25,25,"guestUser",06-JUN-14 02.01.54.700000000 PM,"guestUser",20-MAY-14 09.32.48.216000000 AM
1286804,31902,"SN",21-MAY-14,22-MAY-14,172,24,"B-Term-Prov-Trigger_2240653.00",07-NOV-18 06.01.53.085861000 PM,"guestUser",20-MAY-14 01.50.26.334000000 PM
1286926,31912,"AC",07-AUG-85,31-DEC-99,60,5,"SHERSAYLER",29-JAN-15 12.45.58.014000000 PM,"guestUser",22-MAY-14 10.11.09.121000000 AM
1287102,31914,"AC",26-JAN-77,31-DEC-99,25,9,"guestUser",06-JUN-14 12.10.35.451000000 PM,"guestUser",23-MAY-14 03.40.45.360000000 PM
1153756,31920,"AC",01-OCT-13,31-DEC-99,287,3,"JMLAGRO",27-JAN-15 10.55.38.965000000 AM,"JMLAGRO",28-MAY-14 03.11.32.094000000 PM
1287477,31934,"BC",01-MAY-96,31-DEC-99,40,12,"guestUser",20-JUN-14 10.13.35.477000000 AM,"guestUser",01-JUN-14 02.42.26.462000000 PM
1153781,31947,"AC",01-OCT-13,31-DEC-99,25,4,"THENDERSON",14-AUG-15 08.25.55.044000000 AM,"JOYSPEZIALE",06-JUN-14 12.13.30.225000000 PM
1171473,32035,"SN",01-OCT-13,31-DEC-16,128,3,"B-Term-Prov-Trigger_1265495.00",11-JAN-17 06.01.54.612389000 PM,"JMLAGRO",27-JUN-14 08.51.43.769000000 AM
1171387,32037,"SN",01-OCT-13,31-DEC-16,101,2,"B-Term-Prov-Trigger_1261771.00",08-JAN-17 06.01.47.149183000 PM,"JMLAGRO",27-JUN-14 09.18.00.941000000 AM
1171537,32038,"SN",01-OCT-13,31-DEC-99,50,3,"MKENNEDY",14-AUG-15 02.06.20.616000000 PM,"JMLAGRO",27-JUN-14 12.18.03.189000000 PM
1154802,32072,"SW",01-OCT-13,27-OCT-21,25,3,"B-Term-Prov-Trigger_4039502.00",27-OCT-21 06.03.34.246851000 PM,"JOYSPEZIALE",15-JUL-14 03.52.07.713000000 PM
1289626,32078,"DC",13-DEC-06,31-DEC-99,7,27,"guestUser",28-JUL-14 12.07.19.044000000 PM,"guestUser",17-JUL-14 08.49.18.968000000 AM
1289628,32080,"DC",14-DEC-06,31-DEC-99,7,27,"guestUser",24-JUL-14 01.08.05.634000000 PM,"guestUser",17-JUL-14 10.06.42.470000000 AM
1154008,32109,"AC",01-OCT-13,17-NOV-21,656,1,"B-Term-Prov-Trigger_4075957.00",17-NOV-21 06.06.09.157193000 PM,"JMLAGRO",28-JUL-14 08.42.09.953000000 AM
1154567,32126,"AC",01-OCT-13,01-JAN-16,668,2,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.10.261743000 PM,"JMLAGRO",13-AUG-14 03.03.01.529000000 PM
1000048,32131,"AC",01-OCT-13,24-JUL-16,204,1,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.10.261743000 PM,"MAGDALENAHANUSIA",14-AUG-14 03.45.45.872000000 PM
1154005,32133,"XX",01-OCT-13,01-APR-16,26,2,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.10.261743000 PM,"JOYSPEZIALE",14-AUG-14 04.53.02.871000000 PM
1290570,32167,"AC",01-JAN-14,31-DEC-99,548,6,"GUESTUSER",09-DEC-14 02.10.31.917000000 PM,"GUESTUSER",06-SEP-14 10.19.07.303000000 AM
1154107,32173,"AC",01-OCT-13,31-DEC-13,62,3,"JMLAGRO",29-JUN-15 10.32.19.499000000 AM,"PAULASOLL",11-SEP-14 11.11.19.233000000 AM
1290761,32186,"AC",01-JUL-66,30-JUN-99,612,17,"GUESTUSER",30-OCT-14 02.08.28.287000000 PM,"GUESTUSER",19-SEP-14 03.00.53.800000000 PM
1290761,32187,"SW",01-JUL-66,30-JUN-99,14,17,"GUESTUSER",30-OCT-14 02.08.28.287000000 PM,"GUESTUSER",19-SEP-14 03.00.53.800000000 PM
1291440,32276,"AC",18-JUN-74,31-DEC-99,30,35,"GUESTUSER",11-FEB-15 10.36.13.364000000 AM,"GUESTUSER",17-NOV-14 04.22.41.136000000 PM
1292039,32324,"AC",22-MAY-06,31-DEC-99,211,7,"GUESTUSER",02-FEB-15 01.04.21.521000000 PM,"GUESTUSER",19-JAN-15 11.16.09.966000000 AM
1292583,32368,"XX",31-DEC-14,01-DEC-33,621,13,"GUESTUSER",19-FEB-15 11.55.51.870000000 AM,"GUESTUSER",10-FEB-15 10.49.54.513000000 AM
1154733,32370,"AC",19-FEB-14,31-DEC-99,30,0,"PJHEID",11-FEB-15 10.37.05.712000000 AM,"PJHEID",11-FEB-15 10.37.05.712000000 AM
1292836,32415,"SN",18-NOV-10,18-NOV-00,10,34,"GUESTUSER",16-JUL-15 06.04.05.906000000 PM,"GUESTUSER",05-MAR-15 01.02.38.117000000 PM
1157101,32416,"AC",23-JAN-15,31-DEC-99,60,5,"JMLAGRO",29-JUN-15 12.07.51.669000000 PM,"BRENDAPEREZESCOB",09-MAR-15 09.46.23.861000000 AM
1171432,32420,"SN",01-OCT-13,31-DEC-99,40,1,"PJHEID",11-MAR-15 12.52.49.862000000 PM,"PJHEID",11-MAR-15 12.42.08.480000000 PM
1292925,32423,"AC",03-AUG-00,31-DEC-99,98,5,"GUESTUSER",11-AUG-15 09.39.48.499000000 AM,"GUESTUSER",12-MAR-15 09.08.01.205000000 AM
