"P_GRP_SYS_ID","P_MBR_SYS_ID","P_AFFL_SK","P_AFFL_BEG_DT","P_AFFL_TY_CD","P_AFFL_END_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1000368,1166004,1000778,28-AUG-86,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166034,1000779,01-OCT-13,"I",31-OCT-21,11,"TONIWORKMAN",23-AUG-22 07.35.29.203000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166070,1000781,01-JUL-87,"I",04-OCT-15,6,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166122,1000784,10-JUN-88,"I",31-DEC-99,8,"JMLAGRO",17-AUG-15 10.24.51.510000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166178,1000787,01-AUG-88,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166201,1000788,01-JUL-89,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166202,1000789,01-JUL-89,"I",31-MAY-12,5,"JMLAGRO",17-AUG-15 10.24.51.976000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166697,1000794,22-OCT-90,"M",01-JAN-02,10,"DMOCK",15-DEC-16 12.52.03.035000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166704,1000796,01-JAN-89,"I",29-NOV-12,9,"JMLAGRO",17-AUG-15 10.24.51.617000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166731,1000799,01-JAN-90,"I",01-MAY-98,5,"JMLAGRO",17-AUG-15 10.24.51.758000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166752,1000801,01-OCT-13,"I",23-MAY-22,13,"TONIWORKMAN",24-AUG-22 08.39.44.746000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1166819,1000806,01-JUL-91,"M",30-SEP-12,5,"JMLAGRO",17-AUG-15 10.24.51.524000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1167506,1000811,28-APR-93,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1167573,1000812,23-JUL-93,"I",16-MAY-97,9,"JMLAGRO",17-AUG-15 10.24.51.507000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1168328,1000816,01-JAN-95,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1168490,1000820,28-JUN-96,"M",23-NOV-16,8,"DataFix_ESPRD01189625",24-NOV-16 11.31.10.000000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1168492,1000822,02-JUL-96,"I",31-AUG-11,5,"JMLAGRO",17-AUG-15 10.24.51.737000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1168500,1000823,01-JUL-96,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169060,1000824,01-JUN-04,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169238,1000825,01-JAN-96,"I",19-AUG-11,5,"JMLAGRO",17-AUG-15 10.24.51.793000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169250,1000826,01-JAN-96,"I",27-JUN-12,5,"JMLAGRO",17-AUG-15 10.24.51.692000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169730,1000829,01-SEP-00,"M",31-DEC-99,8,"DATA_FFIX_PCPIndicator",03-SEP-15 09.35.57.829992000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169769,1000832,10-OCT-01,"M",01-MAR-04,6,"JMLAGRO",17-AUG-15 10.24.51.682000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169800,1000836,05-AUG-02,"M",04-OCT-15,12,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169830,1000837,01-JUN-04,"M",28-JUN-11,6,"DMOCK",15-DEC-16 12.18.35.174000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169831,1000838,26-JUL-04,"M",30-SEP-13,9,"DATA_FFIX_PCPIndicator_850493",17-AUG-15 10.24.51.804000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169843,1000840,01-OCT-13,"I",03-MAR-25,9,"HRJOHNSON",06-MAY-25 10.27.16.457000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169844,1000841,15-SEP-04,"I",04-OCT-15,8,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169848,1000842,01-JUN-04,"M",30-SEP-13,8,"JMLAGRO",17-AUG-15 10.24.51.757000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169854,1000843,01-OCT-04,"M",28-JUN-11,8,"DMOCK",15-DEC-16 12.35.53.153000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169858,1000844,07-FEB-05,"M",10-OCT-12,11,"DATA_FFIX_PCPIndicator_850493",17-AUG-15 10.24.51.527000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169874,1000846,01-MAY-05,"M",30-SEP-13,15,"JMLAGRO",17-AUG-15 10.24.51.467000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169887,1000850,01-JUN-05,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169942,1000854,09-JUL-07,"M",23-NOV-16,7,"DataFix_ESPRD01189625",24-NOV-16 11.31.07.000000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169947,1000855,28-AUG-07,"I",04-OCT-15,9,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1169973,1000857,04-APR-08,"M",30-SEP-13,9,"DATA_FFIX_PCPIndicator",03-SEP-15 11.00.53.562831000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1170022,1000861,09-FEB-09,"M",28-JUN-11,5,"DATA_FFIX_PCPIndicator",17-AUG-15 10.24.51.595000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1170046,1000862,13-AUG-09,"M",28-JUN-11,9,"DMOCK",15-DEC-16 12.44.53.645000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1183313,1000864,30-JUN-08,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1183372,1000865,01-APR-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1183470,1000867,30-JUN-00,"I",31-DEC-99,10,"JMLAGRO",17-AUG-15 10.24.51.781000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1183644,1000868,01-OCT-96,"I",19-DEC-18,8,"DMOCK",18-APR-19 02.52.13.379000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1184874,1000872,15-MAY-06,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1185597,1000876,01-APR-99,"I",30-SEP-15,8,"B-Term-Prov-Trigger_1961483.00",14-MAY-18 06.01.57.232719000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1189990,1000880,26-NOV-07,"I",31-DEC-99,7,"JMLAGRO",17-AUG-15 10.24.51.672000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1190793,1000882,01-NOV-09,"I",31-MAR-12,5,"JMLAGRO",17-AUG-15 10.24.51.996000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1192300,1000886,14-AUG-89,"I",31-DEC-99,9,"MLMOOS",12-DEC-19 12.42.09.104000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1192720,1000888,22-SEP-08,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204192,1000889,21-JUN-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204197,1000891,01-JUN-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204216,1000892,23-JUN-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204218,1000893,30-JUL-10,"I",31-DEC-99,9,"JMLAGRO",17-AUG-15 10.24.51.783000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204221,1000894,30-JUL-10,"I",27-SEP-12,9,"JMLAGRO",17-AUG-15 10.24.51.507000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204230,1000895,22-JUL-10,"I",30-SEP-13,6,"JMLAGRO",17-AUG-15 10.24.51.690000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204243,1000898,21-JUN-10,"I",01-JUL-11,5,"JMLAGRO",17-AUG-15 10.24.51.492000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204260,1000901,30-JUN-10,"I",30-SEP-13,6,"JMLAGRO",17-AUG-15 10.24.51.652000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204282,1000905,02-AUG-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204284,1000907,16-AUG-10,"I",12-NOV-10,6,"JMLAGRO",17-AUG-15 10.24.51.658000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204288,1000908,04-AUG-10,"I",31-DEC-99,15,"JMLAGRO",17-AUG-15 10.24.51.695000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204307,1000909,30-AUG-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204311,1000912,30-AUG-10,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204314,1000914,20-SEP-10,"I",30-JUL-12,5,"JMLAGRO",17-AUG-15 10.24.51.631000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204323,1000916,30-AUG-10,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1204672,1000917,30-JUN-10,"I",04-OCT-15,6,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000233,1000919,10-JUL-08,"I",30-JUN-11,16,"JMLAGRO",19-AUG-15 08.27.49.348000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000330,1000920,30-NOV-10,"I",30-SEP-13,18,"JMLAGRO",19-AUG-15 08.27.49.300000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000371,1000921,01-MAR-11,"M",23-JUN-14,22,"JMLAGRO",19-AUG-15 08.27.49.315000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000378,1000922,28-MAR-11,"I",30-SEP-13,23,"JMLAGRO",19-AUG-15 08.27.49.354000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000594,1000923,01-JUL-11,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000595,1000924,01-JUL-11,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000655,1000926,01-MAR-11,"M",30-SEP-13,23,"JMLAGRO",19-AUG-15 08.27.49.344000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000790,1000927,15-AUG-11,"I",30-SEP-13,19,"JMLAGRO",19-AUG-15 08.27.49.361000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000845,1000928,01-JUL-11,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000848,1000929,01-JUL-11,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000849,1000930,01-JUL-11,"I",28-AUG-12,16,"JMLAGRO",19-AUG-15 08.27.49.321000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000859,1000931,01-JUL-11,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000876,1000933,01-JUL-11,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000880,1000934,01-JUL-11,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1000899,1000935,03-OCT-11,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1001063,1000937,06-FEB-12,"I",30-SEP-13,22,"JMLAGRO",19-AUG-15 08.27.49.365000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1001096,1000938,01-JUN-91,"M",01-JAN-07,21,"JMLAGRO",19-AUG-15 08.27.49.319000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1001283,1000939,30-JUL-12,"M",30-SEP-13,23,"JMLAGRO",19-AUG-15 08.27.49.318000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1001377,1000940,24-SEP-12,"M",31-AUG-15,23,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1001670,1000941,17-OCT-12,"I",31-AUG-15,17,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1003257,1000942,21-MAY-14,"I",31-AUG-15,22,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000382,1003288,1000943,04-OCT-11,"I",30-SEP-13,17,"JMLAGRO",19-AUG-15 08.27.49.357000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
