"P_SYS_ID","P_SPECL_SK","P_SPECL_CD","P_SPECL_BEG_DT","P_SPECL_END_DT","P_SPECL_CERT_NUM","P_STATE_CD","P_SPECL_CERT_BOARD_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1000458,1000430,"341",11-APR-11,04-OCT-15,"","ND","",1,"ANNDOLL",31-JUL-19 04.54.43.382000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000459,1000431,"016",01-APR-11,04-OCT-15,"0000","ND","26",1,"KHANDELAND",29-NOV-19 01.41.05.721000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000460,1000432,"047",01-MAY-11,04-OCT-15,"","ND","",1,"KARCHARVAT",09-FEB-17 11.36.13.002000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000461,1000433,"189",11-JUN-11,30-SEP-13,"","ND","",1,"RACHELSPANGENBER",08-SEP-14 08.48.20.756000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000462,1000434,"270",13-MAY-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000463,1000435,"011",01-MAY-11,04-OCT-15,"0000","ND","26",1,"KHANDELAND",29-NOV-19 01.42.15.720000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000464,1000436,"217",09-MAY-11,30-SEP-13,"","ND","",2,"JMLAGRO",29-JUL-15 01.25.24.858000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000465,1000437,"189",04-MAY-11,30-SEP-13,"","ND","",1,"DMOCK",11-MAR-16 02.47.40.916000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000466,1000438,"359",06-JAN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000467,1000439,"054",01-OCT-10,30-SEP-13,"00000","CA","26",2,"MLMOOS",31-AUG-20 12.12.45.520000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000468,1000440,"359",01-APR-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000469,1000441,"275",16-MAY-11,30-SEP-13,"00000","ND","26",16,"KMELTZER",17-JUL-20 02.44.33.750000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000470,1000442,"010",08-OCT-10,30-SEP-13,"","ND","",9,"JMLAGRO",05-JUN-15 03.52.33.235000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000471,1000443,"121",01-APR-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000472,1000444,"020",20-MAY-11,22-JUL-11,"","","",0,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000473,1000445,"011",16-MAY-11,04-OCT-15,"0000","ND","26",1,"KHANDELAND",29-NOV-19 01.44.18.606000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000474,1000446,"001",01-MAY-11,30-SEP-13,"","ND","",8,"PJHEID",08-AUG-15 01.34.24.569000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000475,1000447,"189",01-JUN-11,30-SEP-13,"","ND","",18,"MMANYGUNS",07-AUG-15 11.13.09.899000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000476,1000448,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000477,1000449,"189",01-JUN-11,30-SEP-13,"","ND","",1,"DMOCK",03-OCT-15 07.43.09.219000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000478,1000450,"189",01-JUN-11,30-SEP-13,"","ND","",1,"DOMINICKNGANTOU",26-JUN-14 10.52.48.649000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000479,1000451,"189",01-JUN-11,30-SEP-13,"","ND","",7,"MMANYGUNS",11-AUG-15 01.13.06.157000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000480,1000452,"189",01-JUN-11,30-SEP-13,"","ND","",4,"MMANYGUNS",21-JUL-15 11.07.02.206000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000481,1000453,"189",01-JUN-11,30-SEP-13,"","ND","",5,"MMANYGUNS",11-AUG-15 11.27.05.512000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000482,1000454,"189",01-JUN-11,30-SEP-13,"","ND","",4,"RRUD",18-DEC-14 03.06.49.588000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000483,1000455,"189",01-JUN-11,30-SEP-13,"","ND","",5,"DOMINICKNGANTOU",26-JUN-14 01.16.22.670000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000484,1000456,"189",01-JUN-11,30-SEP-13,"","ND","",14,"MMANYGUNS",18-AUG-15 11.36.31.845000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000485,1000457,"189",01-JUN-11,30-SEP-13,"","ND","",11,"MMANYGUNS",12-AUG-15 03.40.39.802000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000486,1000458,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000487,1000459,"189",01-JUN-11,30-SEP-13,"","ND","",7,"MMANYGUNS",31-JUL-15 03.57.14.430000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000488,1000460,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000489,1000461,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000490,1000462,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000491,1000463,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000492,1000464,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000493,1000465,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000494,1000466,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000495,1000467,"189",01-JUN-11,30-SEP-13,"","ND","",9,"PJHEID",14-JUL-15 04.57.22.134000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000496,1000468,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000497,1000469,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000498,1000470,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000499,1000471,"189",01-JUN-11,04-OCT-15,"","ND","",1,"DMOCK",29-DEC-15 06.03.50.890000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000500,1000472,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000501,1000473,"189",01-JUN-11,30-SEP-13,"","ND","",5,"JMLAGRO",22-APR-15 12.54.07.851000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000502,1000474,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000503,1000475,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000504,1000476,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000505,1000477,"189",01-JUN-11,02-JUN-11,"","ND","",5,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.27.278362000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000506,1000478,"189",01-JUN-11,30-SEP-13,"","ND","",5,"CAROLREEVES",25-JUN-15 08.57.35.495000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000507,1000479,"189",01-JUN-11,04-OCT-15,"","ND","",1,"CR1906_SET_ENDDT_4OCT15",11-JUL-14 03.38.20.368000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000508,1000480,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000509,1000481,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000510,1000482,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000511,1000483,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000512,1000484,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000513,1000485,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000514,1000486,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000515,1000487,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000516,1000488,"189",01-JUN-11,30-SEP-13,"","ND","",4,"JMLAGRO",21-APR-15 07.26.25.617000000 AM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000517,1000489,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000518,1000490,"189",01-JUN-11,30-SEP-13,"","ND","",13,"PJHEID",28-JUL-15 06.24.53.737000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000519,1000491,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000520,1000492,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000521,1000493,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000522,1000494,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000523,1000495,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000524,1000496,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000525,1000497,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000526,1000498,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000527,1000499,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000528,1000500,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000529,1000501,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000530,1000502,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000531,1000503,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000532,1000504,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000533,1000505,"189",01-JUN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000534,1000506,"020",01-MAY-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
1000535,1000507,"054",06-JAN-11,04-OCT-15,"","","",0,"CR1906_SET_ENDDT_4OCT15",30-MAR-13 12.53.04.000000000 PM,"Provider Conversion",30-MAR-13 12.53.04.000000000 PM
