"P_CLIA_NUM","P_CLIA_CERT_LI_NUM","P_CLIA_CERT_TY_CD","P_CLIA_CERT_BEG_DT","P_CLIA_CERT_END_DT","P_CLIA_LAB_TY_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","P_CLIA_CERT_SEQ_NUM"
"01D0865282","01","3",23-DEC-13,22-JUN-16,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557845000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557845000 AM,0
"01D0865282","02","3",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557855000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557855000 AM,0
"01D0865282","03","3",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557866000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557866000 AM,0
"01D0865282","04","3",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557876000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557876000 AM,0
"01D0865282","05","3",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557888000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557888000 AM,0
"01D0865282","06","3",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557898000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557898000 AM,0
"01D0865282","07","3",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557909000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557909000 AM,0
"01D0865282","08","3",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557920000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557920000 AM,0
"01D0865282","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557930000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557930000 AM,0
"01D0865282","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557941000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557941000 AM,0
"01D0874224","01","2",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557951000 AM,0
"01D0874224","02","2",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557962000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557962000 AM,0
"01D0874224","03","2",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557973000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557973000 AM,0
"01D0874224","04","2",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557983000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557983000 AM,0
"01D0874224","05","2",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557994000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557994000 AM,0
"01D0874224","06","2",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558004000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558004000 AM,0
"01D0874224","07","2",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558015000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558015000 AM,0
"01D0874224","08","3",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558026000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558026000 AM,0
"01D0874224","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558036000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558036000 AM,0
"01D0874224","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558047000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558047000 AM,0
"01D0875191","01","3",22-DEC-13,21-DEC-15,"1",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558058000 AM,0
"01D0875191","02","3",22-DEC-11,21-DEC-13,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558068000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558068000 AM,0
"01D0875191","03","3",22-DEC-09,21-DEC-11,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558079000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558079000 AM,0
"01D0875191","04","3",22-DEC-07,21-DEC-09,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558089000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558089000 AM,0
"01D0875191","05","3",22-DEC-05,21-DEC-07,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558105000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558105000 AM,0
"01D0875191","06","3",22-DEC-03,21-DEC-05,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558116000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558116000 AM,0
"01D0875191","07","3",22-DEC-01,21-DEC-03,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558135000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558135000 AM,0
"01D0875191","08","3",22-DEC-99,21-DEC-01,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558151000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558151000 AM,0
"01D0875191","09","3",22-DEC-97,21-DEC-99,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558166000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558166000 AM,0
"01D0875191","10","9",31-JUL-96,21-DEC-97,"1",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558178000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558178000 AM,0
"01D0880555","01","2",16-DEC-13,15-DEC-15," ",0,"B-IF-PRV-CLIA-UPD_1051298.00",15-JUL-16 07.31.04.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558192000 AM,0
"01D0880555","02","2",16-DEC-11,15-DEC-13," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558208000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558208000 AM,0
"01D0880555","03","2",16-DEC-09,15-DEC-11," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558220000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558220000 AM,0
"01D0880555","04","2",16-DEC-07,15-DEC-09," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558233000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558233000 AM,0
"01D0880555","05","2",16-DEC-05,15-DEC-07," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558248000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558248000 AM,0
"01D0880555","06","2",16-DEC-03,15-DEC-05," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558263000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558263000 AM,0
"01D0880555","07","2",16-DEC-01,15-DEC-03," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558276000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558276000 AM,0
"01D0880555","08","2",16-DEC-99,15-DEC-01," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558288000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558288000 AM,0
"01D0880555","09","2",16-DEC-97,15-DEC-99," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558303000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558303000 AM,0
"01D0880555","10","2",16-DEC-95,15-DEC-97," ",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558318000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558318000 AM,0
"01D0880725","01","4",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558333000 AM,0
"01D0880725","02","4",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558350000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558350000 AM,0
"01D0880725","03","4",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558394000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558394000 AM,0
"01D0880725","04","4",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558413000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558413000 AM,0
"01D0880725","05","4",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558428000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558428000 AM,0
"01D0880725","06","4",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558444000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558444000 AM,0
"01D0880725","07","4",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558460000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558460000 AM,0
"01D0880725","08","4",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558475000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558475000 AM,0
"01D0880725","09","4",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558490000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558490000 AM,0
"01D0880725","10","4",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558509000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558509000 AM,0
"01D0880746","01","2",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558525000 AM,0
"01D0880746","02","2",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558550000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558550000 AM,0
"01D0880746","03","2",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558577000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558577000 AM,0
"01D0880746","04","2",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558596000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558596000 AM,0
"01D0880746","05","2",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558613000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558613000 AM,0
"01D0880746","06","2",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558629000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558629000 AM,0
"01D0880746","07","2",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558642000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558642000 AM,0
"01D0880746","08","2",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558652000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558652000 AM,0
"01D0880746","09","2",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558662000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558662000 AM,0
"01D0880746","10","2",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558675000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558675000 AM,0
"01D0887324","01","3",11-JUN-12,10-JUN-14,"2",0,"B-IF-PRV-CLIA-UPD_233151.00",04-DEC-14 12.35.07.701767000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558687000 AM,0
"01D0887324","02","3",11-JUN-10,10-JUN-12,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558697000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558697000 AM,0
"01D0887324","03","3",11-JUN-08,10-JUN-10,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558712000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558712000 AM,0
"01D0887324","04","3",11-JUN-06,10-JUN-08,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558723000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558723000 AM,0
"01D0887324","05","3",11-JUN-04,10-JUN-06,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558736000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558736000 AM,0
"01D0887324","06","3",11-JUN-02,10-JUN-04,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558749000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558749000 AM,0
"01D0887324","07","3",11-JUN-00,10-JUN-02,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558760000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558760000 AM,0
"01D0887324","08","3",11-JUN-98,10-JUN-00,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558770000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558770000 AM,0
"01D0887324","09","3",11-JUN-96,10-JUN-98,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558784000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558784000 AM,0
"01D0887324","10","3",11-JUN-94,10-JUN-96,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558801000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558801000 AM,0
"01D0891784","03","1",02-APR-10,21-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558858000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558858000 AM,0
"01D0891784","04","1",02-APR-08,01-APR-10,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558894000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558894000 AM,0
"01D0891784","05","1",02-APR-06,01-APR-08,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558906000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558906000 AM,0
"01D0891784","06","1",02-APR-04,01-APR-06,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558917000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558917000 AM,0
"01D0891784","01","2",22-DEC-13,23-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_9554259.00",06-MAY-14 06.16.29.003553000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558829000 AM,0
"01D0891784","02","2",22-DEC-11,21-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558844000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558844000 AM,0
"01D0891784","08","4",21-DEC-02,29-OCT-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558960000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558960000 AM,0
"01D0891784","09","4",21-DEC-00,20-DEC-02,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558975000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558975000 AM,0
"01D0891784","10","4",21-DEC-98,20-DEC-00,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558986000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558986000 AM,0
"01D0891784","07","9",30-OCT-03,01-APR-04,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558943000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.558943000 AM,0
"01D0892637","01","1",24-DEC-13,23-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734407000 AM,0
"01D0892637","02","1",24-DEC-11,23-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734422000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734422000 AM,0
"01D0892637","03","1",24-DEC-09,23-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734433000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734433000 AM,0
"01D0892637","05","2",16-DEC-08,15-JUL-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734453000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734453000 AM,0
"01D0892637","06","2",16-DEC-06,15-DEC-08,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734463000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734463000 AM,0
"01D0892637","07","2",16-DEC-04,15-DEC-06,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734474000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734474000 AM,0
"01D0892637","08","2",16-DEC-02,15-DEC-04,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734484000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.734484000 AM,0
"01D0304350","06","3",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315740000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315740000 AM,0
"01D0304350","07","3",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315750000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315750000 AM,0
"01D0304350","08","3",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315760000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315760000 AM,0
"01D0304350","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315770000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315770000 AM,0
"01D0304350","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315786000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315786000 AM,0
"01D0304564","01","1",15-DEC-13,14-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051298.00",15-JUL-16 07.31.04.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315796000 AM,0
"01D0304564","02","1",15-DEC-11,14-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315807000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315807000 AM,0
"01D0304564","03","1",15-DEC-09,14-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315817000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315817000 AM,0
"01D0304564","04","1",15-DEC-07,14-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315827000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315827000 AM,0
"01D0304564","05","1",15-DEC-05,14-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389187000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389187000 AM,0
"01D0304564","06","1",15-DEC-03,14-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389204000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389204000 AM,0
"01D0304564","07","1",15-DEC-01,14-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389215000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389215000 AM,0
"01D0304564","08","1",15-DEC-99,14-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389226000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389226000 AM,0
"01D0304564","09","1",15-DEC-97,14-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389236000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389236000 AM,0
"01D0304564","10","1",15-DEC-95,14-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389246000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389246000 AM,0
"01D0304589","01","3",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389256000 AM,0
"01D0304589","02","3",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389265000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389265000 AM,0
"01D0304589","03","3",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389275000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389275000 AM,0
"01D0304589","04","3",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389285000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389285000 AM,0
"01D0304589","05","3",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389295000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389295000 AM,0
"01D0304589","06","3",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389304000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389304000 AM,0
"01D0304589","07","3",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389314000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.389314000 AM,0
