"P_SYS_ID","P_MC_PRTCPTN_PROG_CD","P_MC_PROG_PRTCPTN_BEG_DT","P_MC_PROG_PRTCPTN_END_DT","P_MC_STAT_CD","P_MC_PRTCPTN_RSN_CD","G_AUD_ADD_TS","G_AUD_ADD_USER_ID","G_AUD_TS","G_AUD_USER_ID","P_MC_MAX_MBR_CNT","P_MC_ACT_MBR_CNT"
1153814,"P",01-OCT-79,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",06-AUG-19 10.23.24.598000000 AM,"JWIAH",1500,-3
1153816,"P",01-OCT-79,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,643
1153821,"P",01-OCT-79,30-APR-08,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1154896,"P",01-JUN-93,01-MAY-04,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,3
1154896,"P",01-FEB-05,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,3
1154897,"P",01-JAN-07,31-DEC-11,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1154898,"P",01-JAN-93,01-MAY-04,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155294,"P",01-MAY-08,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,423
1155295,"P",01-MAY-08,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155296,"P",01-MAY-08,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155297,"P",01-MAY-08,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",30-DEC-15 03.44.20.892000000 PM,"27FOSB",1500,1
1155298,"P",01-MAY-08,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155325,"P",06-FEB-91,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,55
1155326,"P",16-MAY-90,01-JUL-05,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155327,"P",23-JAN-91,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,326
1155328,"P",14-MAR-91,19-MAR-04,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155328,"P",01-JUL-06,31-MAY-07,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155329,"P",06-DEC-90,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,132
1155330,"P",14-MAR-91,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155331,"P",16-JAN-91,31-JUL-10,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",12-SEP-18 05.19.29.000000000 PM,"DATAFIX_ESPRD01230300",1500,0
1155332,"P",15-JAN-91,01-JAN-06,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155333,"P",15-JAN-91,31-JUL-10,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155334,"P",29-MAY-90,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",03-OCT-15 12.51.29.853000000 PM,"jherold",1500,25
1155335,"P",01-APR-91,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,95
1155336,"P",01-APR-91,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,52
1155337,"P",20-AUG-91,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,35
1155338,"P",20-AUG-91,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,24
1155339,"P",26-NOV-91,28-DEC-09,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155340,"P",11-MAR-92,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,171
1001047,"P",01-JAN-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",28-NOV-17 06.09.17.000000000 PM,"DATAFIX_HT1043429",1500,20
1001049,"P",21-FEB-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",02-OCT-19 05.54.54.000000000 PM,"DATAFIX_ESPRD01267108",1500,25
1001196,"P",01-MAR-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1001197,"P",12-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",29-NOV-19 02.28.55.660000000 PM,"KHANDELAND",1500,0
1001198,"P",13-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",25-JAN-16 03.27.38.414000000 PM,"SKOEHLY",1500,0
1001206,"P",15-JUN-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,6
1001208,"P",09-JUL-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,9
1001209,"P",25-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1001210,"P",03-JUL-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",07-SEP-18 05.14.25.000000000 PM,"DATAFIX_HT1123162",1500,0
1001211,"P",19-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1001213,"P",02-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",25-JAN-16 08.53.04.924000000 AM,"SKOEHLY",1500,0
1001214,"P",01-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",29-NOV-19 02.30.22.796000000 PM,"KHANDELAND",1500,0
1001216,"P",01-JUL-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",30-JUL-15 02.25.04.853000000 PM,"USHASHA",1500,157
1001217,"P",01-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",28-NOV-17 06.09.17.000000000 PM,"DATAFIX_HT1043429",1500,16
1001221,"P",02-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",29-NOV-19 02.31.15.004000000 PM,"KHANDELAND",1500,0
1001223,"P",17-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",26-FEB-15 01.03.33.529000000 PM,"PJHEID",1500,0
1001224,"P",25-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1001225,"P",18-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,3
1001226,"P",11-JUN-12,15-OCT-12,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,49
1001226,"P",16-OCT-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,49
1001228,"P",30-JUN-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",22-JUN-20 05.58.39.000000000 PM,"DATAFIX_ESPRD01276543",1500,5
1001229,"P",11-JUN-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",09-JAN-19 05.24.07.000000000 PM,"DATAFIX_HT1165113",1500,0
1001230,"P",30-JUN-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",30-DEC-15 09.58.36.836000000 AM,"JCOLSON",1500,59
1001231,"P",02-JUL-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",11-DEC-18 05.08.12.000000000 PM,"DATAFIX_HT1151341",1500,2
1001235,"P",28-JUN-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,3
1001236,"P",03-JUN-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",23-APR-18 05.31.38.000000000 PM,"DATAFIX_HT1086103",1500,0
1001240,"P",28-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",24-JUL-15 04.11.42.825000000 PM,"MAURICIOPENERAND",1500,0
1001241,"P",01-JUL-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,20
1001242,"P",19-APR-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1001243,"P",20-JUL-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",11-NOV-14 03.34.56.875000000 PM,"ESTHERSHAHPAR",1500,37
1001246,"P",16-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",17-FEB-17 09.44.53.288000000 AM,"SKOEHLY",0,0
1001250,"P",17-JUL-12,13-OCT-12,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1001251,"P",23-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",02-MAR-15 09.48.26.935000000 AM,"MMANYGUNS",1500,0
1001252,"P",19-JUN-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",27-FEB-15 01.55.44.112000000 PM,"MMANYGUNS",1500,3
1001253,"P",12-JUL-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",23-APR-18 05.31.38.000000000 PM,"DATAFIX_HT1086103",1500,0
1001264,"P",02-AUG-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",07-SEP-18 05.14.24.000000000 PM,"DATAFIX_HT1123162",1500,63
1001270,"P",30-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",12-SEP-18 05.19.29.000000000 PM,"DATAFIX_ESPRD01230300",1500,0
1001280,"P",12-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1001282,"P",25-JUL-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",05-OCT-20 05.54.30.000000000 PM,"DATAFIX_ESPRD01276543",1500,0
1001283,"P",30-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",23-JUN-15 03.03.49.729000000 PM,"MMANYGUNS",0,0
1001284,"P",18-JUL-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1001293,"P",01-AUG-12,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,7
