"P_SYS_ID","P_CLIA_PROV_SK","P_CLIA_NUM","P_CLIA_PROV_BEG_DT","P_CLIA_PROV_END_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1292849,53228,"27D0672851",19-MAY-13,18-MAY-27,7,"HRJOHNSON",02-SEP-25 10.12.51.068000000 AM,"PJHEID",25-MAR-15 11.05.32.580000000 AM
1292549,53239,"45D2043717",16-MAR-15,19-NOV-18,4,"B-IF-CLIA-MNLY_2192790.00",08-OCT-18 10.51.39.236851000 PM,"PJHEID",06-APR-15 09.51.49.785000000 AM
1293081,53240,"24D0406383",01-JUL-15,07-DEC-16,1,"B-IF-PRV-CLIA-UPD_1057166.00",20-JUL-16 02.25.19.112590000 AM,"JMLAGRO",06-APR-15 12.55.01.354000000 PM
1293082,53241,"35D0664997",01-JUL-15,31-JAN-18,3,"B-Term-Prov-Trigger_1806955.00",31-JAN-18 06.01.04.732789000 PM,"JMLAGRO",06-APR-15 01.10.30.515000000 PM
1293099,53242,"24D0406649",28-SEP-14,30-NOV-15,1,"RRUD",18-JUL-17 02.29.06.779000000 PM,"JMLAGRO",06-APR-15 01.43.09.716000000 PM
1291734,53243,"27D0652473",28-FEB-13,27-FEB-15,0,"PJHEID",06-APR-15 04.08.13.879000000 PM,"PJHEID",06-APR-15 04.08.13.879000000 PM
1291423,53245,"11D1077435",10-MAR-15,25-DEC-26,1,"TINGUYEN",12-DEC-24 09.02.28.335000000 AM,"PJHEID",07-APR-15 04.00.27.108000000 PM
1293166,53246,"23D0366712",19-SEP-12,19-OCT-14,2,"CR1906_SUP_PROV_DT",09-APR-15 09.33.13.928000000 PM,"PJHEID1",08-APR-15 02.01.18.442000000 PM
1293173,53247,"14D0433911",12-OCT-12,01-JUN-15,3,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"PJHEID1",08-APR-15 03.24.34.577000000 PM
1293175,53248,"28D0456357",27-AUG-12,01-JUN-15,3,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"PJHEID1",08-APR-15 04.01.47.017000000 PM
1293178,53249,"50D1042856",30-AUG-12,30-JUN-25,4,"DEDEMILLS",12-OCT-23 08.17.28.669000000 AM,"PJHEID1",08-APR-15 04.30.32.060000000 PM
1293203,53253,"44D0315641",23-DEC-12,01-JUN-15,4,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"PJHEID1",09-APR-15 06.55.46.534000000 PM
1159253,53251,"35D1008868",01-AUG-13,31-JAN-26,5,"MCMOOS",13-JUN-24 11.13.14.411000000 AM,"DANIELLAESTRELLA",09-APR-15 10.57.21.155000000 AM
1293149,53252,"50D0980559",08-APR-15,03-FEB-17,4,"ESPRD01160601",15-SEP-15 11.35.41.000000000 AM,"PJHEID",09-APR-15 03.41.16.593000000 PM
1293101,53259,"24D0403520",09-FEB-15,10-APR-15,5,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"BRENDAPEREZESCOB",20-APR-15 04.38.15.229000000 PM
1165477,53260,"05D1037343",10-APR-15,04-OCT-15,0,"CR1906_SET_ENDDT_4OCT15",21-APR-15 04.57.57.311000000 PM,"PJHEID",21-APR-15 04.57.57.311000000 PM
1171259,53272,"35D0409336",20-OCT-13,19-OCT-21,12,"BONITAYANCY",09-JUL-21 10.04.38.887000000 AM,"KARINARUIZ",29-APR-15 12.32.10.129000000 PM
1000120,53270,"24D0406383",08-JUN-14,30-JUN-15,4,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"JMLAGRO",24-APR-15 10.53.06.329000000 AM
1293473,53279,"35D0977261",23-AUG-14,22-AUG-22,7,"BONITAYANCY",16-JUL-21 09.27.35.999000000 AM,"ESTHERSHAHPAR",05-MAY-15 03.41.42.971000000 PM
1293058,53280,"33D0706893",14-OCT-14,03-FEB-17,0,"ESPRD01160601",15-SEP-15 11.35.41.000000000 AM,"PJHEID",06-MAY-15 08.24.50.155000000 AM
1154660,53274,"17D0448802",13-DEC-13,01-JUN-16,3,"B-Term-Prov-Trigger_2396066.00",15-FEB-19 06.00.56.129865000 PM,"PJHEID",30-APR-15 09.10.06.110000000 PM
1293168,53281,"35D0408215",05-AUG-16,04-AUG-26,7,"NICOLERICHTER",19-AUG-24 04.51.02.228000000 PM,"BRENDAPEREZESCOB",06-MAY-15 09.31.57.339000000 AM
1290073,54325,"35D0655677",09-FEB-15,08-FEB-27,5,"NICOLERICHTER",28-APR-25 03.22.48.048000000 PM,"JASTONE",27-FEB-17 03.47.48.378000000 PM
1293390,53282,"24D1037832",20-APR-15,21-APR-15,6,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"DANIELLAESTRELLA",07-MAY-15 09.27.08.884000000 AM
1287578,53290,"35D0670867",01-SEP-12,31-AUG-14,0,"PJHEID",11-MAY-15 08.03.25.911000000 AM,"PJHEID",11-MAY-15 08.03.25.911000000 AM
1293152,53291,"38D0664385",19-MAR-15,31-DEC-21,3,"B-IF-CLIA-MNLY_2931341.00",08-JAN-20 11.01.15.749979000 PM,"PJHEID",18-MAY-15 09.38.00.202000000 PM
1293077,53293,"05D0643133",24-DEC-14,09-AUG-21,6,"B-Term-Prov-Trigger_3945132.00",02-SEP-21 06.10.49.261634000 PM,"PJHEID",19-MAY-15 02.57.31.455000000 PM
1165424,54436,"24D0406344",09-FEB-11,08-FEB-23,1,"B-IF-CLIA-MNLY_3694523.00",09-APR-21 02.41.28.182249000 AM,"JASTONE",05-APR-17 12.42.44.002000000 PM
1286981,51967,"26D0652092",14-NOV-13,01-JAN-17,6,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.14.579647000 PM,"KWOODALL",23-SEP-14 10.07.22.512000000 AM
1153862,51645,"24D0041325",03-JAN-13,03-JAN-27,7,"NICOLERICHTER",15-JAN-25 01.43.49.888000000 PM,"RACHELSPANGENBER",17-JUL-14 12.39.12.761000000 PM
1188386,54575,"35D0409054",12-APR-17,31-MAR-19,1,"B-Term-Prov-Trigger_2505461.00",24-APR-19 06.00.50.938278000 PM,"RKUNTZ",17-MAY-17 03.33.45.535000000 PM
1000043,54442,"35D2124574",01-JAN-17,24-APR-24,1,"NICOLERICHTER",11-APR-23 10.50.59.482000000 AM,"PJHEID",06-APR-17 07.36.45.668000000 AM
1183475,51677,"35D0408746",03-JAN-13,02-JAN-23,13,"B-IF-CLIA-MNLY_4373660.00",10-MAY-22 11.01.13.755742000 PM,"JOYSPEZIALE",21-JUL-14 06.51.02.136000000 PM
1161423,51681,"35D0408659",13-APR-13,23-MAY-19,7,"B-Term-Prov-Trigger_2656067.00",26-JUL-19 06.01.14.288283000 PM,"SHERSAYLER",22-JUL-14 10.52.31.764000000 AM
1297495,54615,"35D2101932",14-SEP-15,13-SEP-23,1,"BONITAYANCY",17-JAN-22 02.51.32.504000000 PM,"ANNDOLL",02-JUN-17 10.55.10.431000000 AM
1000412,51689,"35D0955617",23-MAY-11,31-AUG-15,9,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"JMLAGRO",22-JUL-14 12.48.35.171000000 PM
1288053,51692,"35D0408445",26-JUN-13,02-OCT-13,6,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",22-JUL-14 01.44.07.751000000 PM
1164512,51685,"35D0408217",10-MAR-14,09-MAR-26,9,"NICOLERICHTER",20-MAY-24 01.36.44.102000000 PM,"KWOODALL",22-JUL-14 12.02.50.587000000 PM
1161689,51719,"43D0407950",01-SEP-12,01-NOV-17,2,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.24.679279000 PM,"ZOEASANDY",23-JUL-14 12.23.26.741000000 PM
1003087,51691,"27D0927448",21-APR-13,31-JUL-19,2,"B-Term-Prov-Trigger_3039301.00",13-MAR-20 06.02.10.583429000 PM,"DOMINICKNGANTOU",22-JUL-14 12.50.50.247000000 PM
1154900,51695,"24D0406241",09-FEB-13,01-JAN-17,15,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.24.679279000 PM,"KARINARUIZ",22-JUL-14 01.50.18.588000000 PM
1288057,51700,"35D1085222",11-JUL-12,02-OCT-13,6,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",22-JUL-14 03.53.31.503000000 PM
1154839,51706,"35D0408554",02-APR-13,01-APR-25,8,"NICOLERICHTER",25-MAY-23 02.47.40.912000000 PM,"DOMINICKNGANTOU",22-JUL-14 04.44.47.126000000 PM
1286373,51717,"38D1048638",10-OCT-13,01-JAN-17,4,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.24.679279000 PM,"JMLAGRO",23-JUL-14 11.46.19.409000000 AM
1003500,51736,"24D2060080",11-NOV-13,22-MAY-19,13,"B-Term-Prov-Trigger_3039301.00",13-MAR-20 06.02.10.583429000 PM,"BRENDAPEREZESCOB",24-JUL-14 12.22.08.086000000 PM
1171483,51746,"24D0665835",01-SEP-12,15-MAY-14,5,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"RACHELSPANGENBER",25-JUL-14 08.56.16.712000000 AM
1154061,51728,"24D0398084",03-JAN-13,05-OCT-17,4,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.24.679279000 PM,"CKRAFT",24-JUL-14 07.25.21.798000000 AM
1287514,51747,"35D1061484",01-JAN-13,02-AUG-21,7,"B-Term-Prov-Trigger_3919297.00",18-AUG-21 06.03.07.545471000 PM,"NAKARRIABELL",25-JUL-14 01.21.49.093000000 PM
1003243,51744,"35D0655613",04-NOV-12,03-NOV-26,11,"NICOLERICHTER",19-MAR-25 02.49.10.585000000 PM,"PAULASOLL",24-JUL-14 03.42.19.932000000 PM
1000075,51751,"10D0296116",28-FEB-13,03-FEB-17,2,"ESPRD01160601",29-AUG-14 12.59.05.441000000 PM,"IFRANKHAN",25-JUL-14 03.59.40.453000000 PM
1184053,51791,"35D0409224",09-FEB-01,08-FEB-27,11,"NICOLERICHTER",22-OCT-25 11.43.33.664000000 AM,"PJHEID",30-JUL-14 10.30.06.053000000 PM
1159411,52010,"35D0408215",01-OCT-02,04-FEB-17,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.29.45.675033000 AM,"PJHEID",27-OCT-14 11.12.02.960000000 AM
1157587,51757,"35D0949374",24-MAY-14,26-MAY-22,2,"B-IF-CLIA-MNLY_3184813.00",08-JUN-20 11.01.12.752392000 PM,"KARINARUIZ",28-JUL-14 08.51.58.728000000 AM
1278204,52008,"35D0926057",25-FEB-14,15-FEB-16,2,"B-Term-Prov-Trigger_1248734.00",28-DEC-16 06.01.52.672163000 PM,"JMLAGRO",24-OCT-14 01.40.01.343000000 PM
1301192,54665,"17D0864218",26-MAY-15,22-FEB-17,1,"B-Term-Prov-Trigger_2391613.00",12-FEB-19 06.00.51.757475000 PM,"ANNDOLL",16-JUN-17 12.20.23.779000000 PM
1154777,51784,"35D0655677",09-FEB-13,31-DEC-17,7,"B-Term-Prov-Trigger_1806955.00",31-JAN-18 06.01.04.732789000 PM,"JMLAGRO",30-JUL-14 11.20.32.003000000 AM
1301192,54666,"26D0443323",28-FEB-17,22-FEB-17,1,"B-Term-Prov-Trigger_2391613.00",12-FEB-19 06.00.51.757475000 PM,"ANNDOLL",16-JUN-17 12.20.23.779000000 PM
1286021,51807,"13D0646331",24-DEC-12,01-JAN-17,4,"B-Term-Prov-Trigger_2468639.00",01-APR-19 06.02.41.832717000 PM,"JOYSPEZIALE",01-AUG-14 01.42.33.930000000 PM
1166661,51797,"27D0409764",28-FEB-13,27-FEB-23,3,"DEDEMILLS",12-JAN-23 06.45.36.376000000 AM,"BRENDAPEREZESCOB",31-JUL-14 01.11.01.795000000 PM
1299765,54695,"35D1088791",04-SEP-16,03-SEP-26,4,"NICOLERICHTER",25-OCT-24 12.05.12.948000000 PM,"CHLHARMON",23-JUN-17 01.46.43.215000000 PM
1289905,51812,"35D0995773",23-DEC-13,02-OCT-13,7,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",06-AUG-14 07.40.03.939000000 AM
1278546,51815,"43D1026519",08-JUN-12,07-JUN-14,0,"JMLAGRO",07-AUG-14 09.13.15.038000000 AM,"JMLAGRO",07-AUG-14 09.13.15.038000000 AM
1281608,51855,"15D0360473",14-SEP-13,06-APR-18,3,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.09.691838000 PM,"JMLAGRO",14-AUG-14 12.58.48.011000000 PM
1000596,51897,"43D0408088",08-NOV-13,06-NOV-20,2,"ANNDOLL",18-DEC-18 09.37.34.427000000 AM,"CKRAFT",27-AUG-14 07.29.35.719000000 AM
1153836,51885,"24D0406344",09-FEB-11,08-FEB-25,9,"NICOLERICHTER",28-AUG-24 01.53.07.750000000 PM,"JOYSPEZIALE",22-AUG-14 07.12.31.824000000 PM
1153955,51928,"24D0401390",09-FEB-15,08-FEB-27,11,"NICOLERICHTER",25-MAR-25 11.59.10.016000000 AM,"KWOODALL",05-SEP-14 04.48.50.083000000 PM
1279475,51931,"27D0652473",28-FEB-13,01-JAN-17,2,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.14.579647000 PM,"JMLAGRO",08-SEP-14 11.15.09.476000000 AM
1299758,54708,"35D2047109",18-SEP-16,17-SEP-26,4,"NICOLERICHTER",24-OCT-24 02.37.01.355000000 PM,"CHLHARMON",27-JUN-17 03.02.04.624000000 PM
1154688,51946,"24D0398965",28-APR-13,27-APR-25,3,"BYANCY",28-SEP-23 01.12.13.843000000 PM,"PAULASOLL",11-SEP-14 10.27.16.366000000 AM
1153880,51961,"45D0509577",03-JAN-13,01-JAN-17,1,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.14.579647000 PM,"JUDITHSZEGEDI",17-SEP-14 02.27.09.038000000 PM
1154079,51948,"24D0398411",17-AUG-13,06-FEB-14,3,"B-Term-Prov-Trigger_2404152.00",20-FEB-19 06.01.00.801839000 PM,"PAULASOLL",11-SEP-14 10.36.01.334000000 AM
1158593,53108,"24D0041377",03-JAN-15,02-JAN-23,10,"MCMOOS",06-JAN-22 09.40.31.717000000 AM,"KARINARUIZ",09-FEB-15 03.02.17.553000000 PM
1191398,51973,"35D0682804",01-SEP-12,31-AUG-22,7,"B-IF-CLIA-MNLY_3339862.00",08-SEP-20 11.55.04.850816000 PM,"DOMINICKNGANTOU",26-SEP-14 12.28.25.527000000 PM
1187788,53082,"35D0980940",07-DEC-14,06-DEC-26,7,"DEDEMILLS",31-MAR-25 06.49.14.429000000 AM,"KARINARUIZ",03-FEB-15 11.48.34.836000000 AM
1158593,53159,"24D0935541",31-OCT-13,30-OCT-21,3,"MCMOOS",06-JAN-22 09.42.17.223000000 AM,"JMLAGRO",17-FEB-15 02.51.17.646000000 PM
1290768,53122,"28D0455938",01-NOV-14,08-FEB-21,1,"B-IF-CLIA-MNLY_2731541.00",10-SEP-19 01.32.47.435062000 PM,"PJHEID",10-FEB-15 02.45.37.770000000 PM
1293064,53244,"35D0667840",26-SEP-14,31-JAN-18,6,"B-Term-Prov-Trigger_1806955.00",31-JAN-18 06.01.04.732789000 PM,"JMLAGRO",07-APR-15 06.54.54.792000000 AM
1293204,53254,"10D0292885",30-DEC-12,01-JUN-15,4,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"PJHEID1",09-APR-15 07.41.23.929000000 PM
1153917,53162,"24D0041377",03-JAN-15,03-FEB-17,0,"ESPRD01160601",17-FEB-15 03.04.43.997000000 PM,"JMLAGRO",17-FEB-15 03.04.43.997000000 PM
