"P_TY_CD","P_SPECL_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
"039","406",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.781000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.781000000 PM
"039","407",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.812000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.812000000 PM
"039","408",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.841000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.841000000 PM
"039","409",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.874000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.874000000 PM
"039","410",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.907000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.907000000 PM
"039","411",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.939000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.939000000 PM
"039","412",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.970000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.970000000 PM
"039","413",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.005000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.005000000 PM
"039","414",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.041000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.041000000 PM
"039","415",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.075000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.075000000 PM
"039","416",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.139000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.139000000 PM
"039","417",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.175000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.175000000 PM
"039","418",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.208000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.208000000 PM
"039","419",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.243000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.243000000 PM
"039","420",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.277000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.277000000 PM
"039","421",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.311000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.311000000 PM
"039","422",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.342000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.342000000 PM
"039","423",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.379000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.379000000 PM
"039","424",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.416000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.416000000 PM
"039","425",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.452000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.452000000 PM
"039","426",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.490000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.490000000 PM
"039","427",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.524000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.524000000 PM
"039","429",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.569000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.569000000 PM
"039","430",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.609000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.609000000 PM
"039","431",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.641000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.641000000 PM
"039","432",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.674000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.674000000 PM
"039","433",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.708000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.708000000 PM
"039","434",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.754000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.754000000 PM
"039","435",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.793000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.793000000 PM
"039","436",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.835000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.835000000 PM
"039","437",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.871000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.871000000 PM
"039","438",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.911000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.911000000 PM
"039","439",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.952000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.952000000 PM
"039","450",0,"KAYLAMRAHRICH",27-OCT-20 03.55.41.991000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.41.991000000 PM
"039","451",0,"KAYLAMRAHRICH",27-OCT-20 03.55.42.031000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.42.031000000 PM
"039","452",0,"KAYLAMRAHRICH",27-OCT-20 03.55.42.066000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.42.066000000 PM
"039","453",0,"KAYLAMRAHRICH",27-OCT-20 03.55.42.108000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.42.108000000 PM
