"P_CLIA_NUM","P_CLIA_LAB_CD","P_CLIA_CERT_BEG_DT","P_CLIA_CERT_END_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
"01D0862979","110",15-NOV-11,30-OCT-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578892000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578892000 AM
"01D0862979","220",26-JUN-07,30-OCT-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578902000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578902000 AM
"01D0862979","310",16-JAN-01,30-OCT-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578910000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578910000 AM
"01D0862979","320",15-NOV-11,30-OCT-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578918000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578918000 AM
"01D0862979","330",16-JAN-01,30-OCT-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578926000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578926000 AM
"01D0862979","400",16-JAN-01,30-OCT-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578934000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578934000 AM
"01D0865282","120",16-MAY-06,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.46.825178000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578942000 AM
"01D0865282","130",13-DEC-12,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.46.825182000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578950000 AM
"01D0865282","220",06-NOV-95,06-MAY-15,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.46.825186000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578958000 AM
"01D0865282","310",02-JAN-09,06-MAY-15,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.46.825190000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578966000 AM
"01D0865282","320",16-SEP-06,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.46.825193000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578973000 AM
"01D0865282","330",02-JAN-09,06-MAY-15,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.46.825197000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578981000 AM
"01D0865282","400",02-JAN-09,06-MAY-15,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.46.825201000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578989000 AM
"01D0875191","220",14-OCT-04,21-JUN-26,0,"B-IF-PRV-CLIA-UPD_617020.00",01-DEC-23 06.28.20.438256000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578997000 AM
"01D0875191","400",07-NOV-02,23-MAY-14,0,"B-IF-PRV-CLIA-UPD_2342451.00",11-JAN-19 06.08.36.103142000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579005000 AM
"01D0875191","400",17-JUL-00,07-JAN-02,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579013000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579013000 AM
"01D0875191","400",01-DEC-93,30-JUL-96,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579021000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579021000 AM
"01D0887324","120",26-OCT-95,26-AUG-24,0,"B-IF-PRV-CLIA-UPD_1010046.00",30-AUG-24 06.26.50.419407000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579029000 AM
"01D0887324","130",26-OCT-95,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2645007.00",19-JUL-19 06.07.22.393788000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579037000 AM
"01D0887324","320",26-OCT-95,10-JUN-24,0,"B-IF-PRV-CLIA-UPD_1080837.00",18-OCT-24 06.27.11.695466000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579044000 AM
"01D0891784","310",02-APR-04,21-DEC-11,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579052000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579052000 AM
"01D0891784","320",02-APR-04,13-SEP-07,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579060000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579060000 AM
"01D0891784","320",21-DEC-96,21-JUL-98,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579068000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579068000 AM
"01D0891784","330",02-APR-04,12-OCT-11,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579076000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579076000 AM
"01D0891784","400",02-APR-04,13-SEP-07,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579084000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579084000 AM
"01D0891784","400",21-DEC-94,21-JUL-98,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579092000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579092000 AM
"01D0892637","110",16-DEC-94,14-DEC-98,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579100000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579100000 AM
"01D0892637","400",24-DEC-09,26-MAY-25,0,"B-IF-PRV-CLIA-UPD_1472955.00",18-JUL-25 06.26.52.747008000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579107000 AM
"01D0892637","400",16-DEC-94,14-DEC-98,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579115000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579115000 AM
"01D0908720","110",22-DEC-95,21-DEC-03,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579123000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579123000 AM
"01D0908720","120",22-DEC-95,21-DEC-03,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579131000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579131000 AM
"01D0908720","130",22-DEC-95,21-DEC-03,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579139000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579139000 AM
"01D0908720","320",22-DEC-95,21-DEC-03,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579147000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579147000 AM
"01D0908720","400",22-DEC-95,21-DEC-03,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579155000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579155000 AM
"01D0915159","110",15-JUL-96,01-JUL-02,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579163000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579163000 AM
"01D0915159","120",15-JUL-96,28-MAY-98,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579171000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579171000 AM
"01D0915159","130",15-JUL-96,28-MAY-98,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579178000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579178000 AM
"01D0915159","220",15-JUL-96,28-MAY-98,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579187000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579187000 AM
"01D0915159","320",15-JUL-96,02-MAR-06,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579194000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579194000 AM
"01D0915159","400",15-JUL-96,07-NOV-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579202000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579202000 AM
"01D0918931","110",16-DEC-97,01-JAN-98,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579210000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579210000 AM
"01D0931992","120",06-MAR-98,08-FEB-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579218000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579218000 AM
"01D0931992","130",06-MAR-98,08-FEB-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579226000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579226000 AM
"01D0931992","610",06-MAR-98,12-MAY-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579234000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579234000 AM
"01D0933089","400",16-OCT-13,13-JUN-18,0,"B-IF-PRV-CLIA-UPD_1051298.00",15-JUL-16 07.31.47.033738000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579242000 AM
"01D0942786","610",30-OCT-13,30-APR-26,0,"B-IF-PRV-CLIA-UPD_1574053.00",26-SEP-25 06.36.52.840146000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579250000 AM
"01D0942786","630",30-OCT-13,20-APR-17,0,"B-IF-PRV-CLIA-UPD_1417580.00",17-MAY-17 07.47.02.328868000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579258000 AM
"01D0954364","310",11-DEC-12,13-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579266000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579266000 AM
"01D0954364","330",11-DEC-12,13-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579274000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579274000 AM
"01D0954364","400",11-DEC-12,13-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579282000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579282000 AM
"01D0968020","120",28-APR-09,01-APR-19,0,"B-IF-PRV-CLIA-UPD_2486214.00",12-APR-19 06.08.57.340630000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579290000 AM
"01D0968020","130",28-APR-09,01-APR-19,0,"B-IF-PRV-CLIA-UPD_2486214.00",12-APR-19 06.08.57.340633000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579298000 AM
"01D0968020","220",28-APR-09,04-DEC-19,0,"B-IF-PRV-CLIA-UPD_2875617.00",06-DEC-19 06.23.47.029826000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579305000 AM
"01D0968020","310",28-APR-09,07-JAN-19,0,"B-IF-PRV-CLIA-UPD_2342451.00",11-JAN-19 06.08.36.103153000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579313000 AM
"01D0968020","320",28-APR-09,01-APR-19,0,"B-IF-PRV-CLIA-UPD_2486214.00",12-APR-19 06.08.57.340636000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579321000 AM
"01D0968020","330",28-APR-09,02-DEC-16,0,"B-IF-PRV-CLIA-UPD_1254842.00",02-JAN-17 06.23.52.581971000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579329000 AM
"01D0968020","400",28-APR-09,29-AUG-24,0,"B-IF-PRV-CLIA-UPD_1371269.00",09-MAY-25 06.28.39.374499000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579337000 AM
"01D0987532","110",27-MAY-03,19-AUG-05,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579345000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579345000 AM
"01D0987532","220",19-JUN-13,25-JUN-15,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.46.970589000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579353000 AM
"01D0987532","310",27-MAY-03,31-MAY-22,0,"B-IF-PRV-CLIA-UPD_4882376.00",24-FEB-23 11.29.28.539601000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579361000 AM
"01D0987532","330",27-MAY-03,31-MAY-22,0,"B-IF-PRV-CLIA-UPD_4882376.00",24-FEB-23 11.29.28.539604000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579369000 AM
"01D0987532","340",27-MAY-03,19-AUG-05,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579377000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579377000 AM
"01D0987532","400",11-JAN-02,31-MAY-22,0,"B-IF-PRV-CLIA-UPD_4882376.00",24-FEB-23 11.29.28.539606000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579385000 AM
"01D0988694","120",12-JUN-02,30-JAN-18,0,"B-IF-PRV-CLIA-UPD_Hist_32",21-AUG-18 04.05.55.274960000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579393000 AM
"01D0988694","610",12-JUN-02,01-OCT-19,0,"B-IF-PRV-CLIA-UPD_2690579.00",16-AUG-19 06.08.09.265663000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579400000 AM
"01D0988785","120",17-DEC-01,30-OCT-17,0,"B-IF-PRV-CLIA-UPD_Hist_23",21-AUG-18 01.25.24.962247000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579408000 AM
"01D0988785","130",17-DEC-01,20-JUN-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579416000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579416000 AM
"01D0988785","320",17-DEC-01,12-MAY-09,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579424000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579424000 AM
"01D0988785","400",17-DEC-01,30-OCT-17,0,"B-IF-PRV-CLIA-UPD_Hist_23",21-AUG-18 01.25.24.962256000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579432000 AM
"01D1005790","110",19-FEB-03,08-NOV-04,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579439000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579439000 AM
"01D1005790","120",13-NOV-13,29-FEB-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579458000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579458000 AM
"01D1005790","120",19-FEB-03,29-JUN-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579466000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579466000 AM
"01D1005790","130",13-NOV-13,29-FEB-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579474000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579474000 AM
"01D1005790","130",19-FEB-03,29-JUN-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579482000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579482000 AM
"01D1005790","140",13-NOV-13,29-FEB-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579490000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579490000 AM
"01D1005790","140",01-JAN-08,29-JUN-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579498000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579498000 AM
"01D1005790","220",19-FEB-03,08-NOV-04,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579506000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579506000 AM
"01D1005790","310",13-NOV-13,29-FEB-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579514000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.579514000 AM
"01D1005790","310",01-NOV-08,29-JUN-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643454000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643454000 AM
"01D1005790","320",19-FEB-03,29-JUN-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643467000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643467000 AM
"01D1005790","330",13-NOV-13,29-FEB-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643476000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643476000 AM
"01D1005790","330",19-FEB-03,29-JUN-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643485000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643485000 AM
"01D1005790","340",13-NOV-13,29-FEB-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643494000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643494000 AM
"01D1005790","400",13-NOV-13,29-FEB-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643502000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643502000 AM
"01D1005790","400",19-FEB-03,29-JUN-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643511000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643511000 AM
"01D1009847","310",10-MAR-06,14-JAN-19,0,"B-IF-PRV-CLIA-UPD_1238013.00",19-DEC-16 06.21.52.550693000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643519000 AM
"01D1016733","610",14-APR-04,13-OCT-26,0,"B-IF-PRV-CLIA-UPD_910403.00",21-JUN-24 06.27.37.516781000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643528000 AM
"01D1022980","310",03-MAR-06,01-MAR-24,0,"B-IF-PRV-CLIA-UPD_759222.00",08-MAR-24 06.27.10.120366000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643536000 AM
"01D1026326","310",30-JUN-05,10-JAN-24,0,"B-IF-PRV-CLIA-UPD_839235.00",03-MAY-24 06.27.16.878197000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643545000 AM
"01D1026326","400",21-FEB-08,08-MAY-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643554000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643554000 AM
"01D1052042","310",05-SEP-06,22-NOV-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643563000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643563000 AM
"01D1052042","320",05-SEP-06,22-NOV-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643571000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643571000 AM
"01D1052042","330",05-SEP-06,13-JAN-10,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643580000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643580000 AM
"01D1052042","400",05-SEP-06,22-NOV-13,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643588000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643588000 AM
"01D1076515","120",03-APR-08,02-OCT-26,0,"B-IF-PRV-CLIA-UPD_839235.00",03-MAY-24 06.27.16.878197000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643597000 AM
"01D1076515","130",03-APR-08,02-OCT-26,0,"B-IF-PRV-CLIA-UPD_839235.00",03-MAY-24 06.27.16.878198000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643605000 AM
"01D1076515","140",03-APR-08,26-OCT-11,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643614000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643614000 AM
"01D1076515","220",30-MAR-10,25-JUN-12,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643623000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643623000 AM
"01D1076515","310",25-JUN-12,27-JUL-12,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643631000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643631000 AM
"01D1076515","310",16-SEP-09,26-OCT-11,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643640000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643640000 AM
"01D1076515","320",03-APR-08,02-OCT-26,0,"B-IF-PRV-CLIA-UPD_839235.00",03-MAY-24 06.27.16.878198000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643648000 AM
"01D1076515","330",14-NOV-13,02-APR-22,0,"B-IF-PRV-CLIA-UPD_4884089.00",25-FEB-23 08.54.34.332922000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643657000 AM
"01D1076515","330",25-JUN-12,27-JUL-12,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643666000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643666000 AM
"01D1076515","330",16-SEP-09,26-OCT-11,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643674000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643674000 AM
"01D1076515","400",03-APR-08,02-OCT-26,0,"B-IF-PRV-CLIA-UPD_839235.00",03-MAY-24 06.27.16.878199000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643686000 AM
"01D1092009","120",20-NOV-13,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643698000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643698000 AM
"01D1092009","130",20-NOV-13,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643712000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643712000 AM
"01D1092009","220",20-NOV-13,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643766000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643766000 AM
"01D1092009","310",20-NOV-13,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643786000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643786000 AM
"01D1092009","320",20-NOV-13,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643802000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643802000 AM
"01D1092009","330",20-NOV-13,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643811000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643811000 AM
"01D1092009","400",20-NOV-13,27-OCT-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643823000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643823000 AM
"01D1094125","610",14-DEC-09,13-JUN-26,0,"B-IF-PRV-CLIA-UPD_596715.00",17-NOV-23 06.26.48.362412000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643831000 AM
"01D2019342","400",18-NOV-11,13-DEC-20,0,"B-IF-PRV-CLIA-UPD_4884290.00",25-FEB-23 10.38.24.055887000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643840000 AM
"01D2020996","110",20-NOV-13,21-AUG-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643852000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643852000 AM
"01D2020996","120",20-NOV-13,21-AUG-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643862000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643862000 AM
