p_sys_id,p_nw_part_sk,r_nw_id,p_nw_beg_dt,p_nw_end_dt,p_nw_stat_cd,p_nwst_rsn_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1000064,1000386,DDS,2011-12-19,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000064,1000387,DOCR,2011-12-19,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000064,1000388,MCAID,2011-12-19,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294399,1285857,ATYPICAL,2015-08-07,2022-11-04,00,,1,B-Term-Prov-Trigger_4732329.00,2022-11-30 18:03:53.464766,CAROLREEVES,2015-08-13 13:14:16.299000
1000065,1000390,ATYPICAL,2011-12-31,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000065,1000391,CSHS,2011-12-31,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000065,1000392,DDS,2011-12-31,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000065,1000393,DOCR,2011-12-31,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000065,1000394,MCAID,2011-12-31,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294399,1285858,CSHS,2015-08-07,1999-12-31,00, ,2,KAMELTZER,2023-02-17 13:20:58.383000,CAROLREEVES,2015-08-13 13:14:16.300000
1000066,1000396,ATYPICAL,2012-03-06,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000066,1000397,CSHS,2012-03-06,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000066,1000398,DDS,2012-03-06,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000066,1000399,DOCR,2012-03-06,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
