p_grp_sys_id,p_mbr_sys_id,p_affl_sk,p_affl_beg_dt,p_affl_ty_cd,p_affl_end_dt,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1000382,1000876,1000933,2011-07-01,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000880,1000934,2011-07-01,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000899,1000935,2011-10-03,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1001063,1000937,2012-02-06,I,2013-09-30,22,JMLAGRO,2015-08-19 08:27:49.365000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1001096,1000938,1991-06-01,M,2007-01-01,21,JMLAGRO,2015-08-19 08:27:49.319000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1001283,1000939,2012-07-30,M,2013-09-30,23,JMLAGRO,2015-08-19 08:27:49.318000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1001377,1000940,2012-09-24,M,2015-08-31,23,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1001670,1000941,2012-10-17,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1003257,1000942,2014-05-21,I,2015-08-31,22,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1003288,1000943,2011-10-04,I,2013-09-30,17,JMLAGRO,2015-08-19 08:27:49.357000,Provider Conversion,2013-03-28 03:56:36.000000
