p_rpt_cms_upd_sk,p_rec_type,p_iface_prcs_dt,p_mmis_id,p_prov_nam,p_err_msg_text,l_hibernate_ver_num,g_aud_add_user_id,g_aud_add_ts
571, ,2025-09-22,1461574,Deer Oaks Mental Health Associates PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
572, ,2025-09-22,1461848,St Cloud Hospital,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
573, ,2025-09-22,1451559,Village Family Service Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
574, ,2025-09-22,1462769,Cooperstown Medical Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
575, ,2025-09-22,1452098,Eye Clinic of ND,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
576, ,2025-09-22,1459482,Pembina County Memorial Hospital Association,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
577, ,2025-09-22,1463201,Lifecare Medical Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
578, ,2025-09-22,1461006,Metropolitan Anesthesia Network LLP,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
579, ,2025-09-22,1463141,Perham Hospital District,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
580, ,2025-09-22,1459659,Family HealthCare Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
581, ,2025-09-22,1460687,Billings Clinic,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
582, ,2025-09-22,1459876,Childrens Respiratory and Critical Care Specialist PA,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
583, ,2025-09-22,1459886,Mountrail County Medical Center Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
584, ,2025-09-22,1456542,Life Skills and Transition Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
585, ,2025-09-22,1455445,Little Miracles Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
586, ,2025-09-22,1463346,Lakewood Health System,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
587, ,2025-09-22,1464540,McKenzie County Healthcare Systems Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
588, ,2025-09-22,1460266,Sanford Clinic North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
589, ,2025-09-22,1460588,Catholic Charities North Dakota,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
590, ,2025-09-22,1463072,Avera St Lukes,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
591, ,2025-09-22,1464097,Elm Crest Manor,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
592, ,2025-09-22,1462837,Northland Health Partners Community Health Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
593, ,2025-09-22,1460445,Tickel Chiropractic PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
594, ,2025-09-22,1465021,Avera McKennan,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
595, ,2025-09-22,1450769,Omaha Therapy Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
596, ,2025-09-22,1467838,Jacobson Memorial Hospital Care Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
597, ,2025-09-22,1474763,Innovis Health LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
598, ,2025-09-22,1470604,Innovis Health LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
599, ,2025-09-22,1473358,Interact Therapy LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
600, ,2025-09-22,1475212,Sanford Health Network North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
601, ,2025-09-22,1475474,Texas Childrens Physician Group,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
602, ,2025-09-22,1471848,Sanford Clinic,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
603, ,2025-09-22,1475794,St Marys Regional Health Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
604, ,2025-09-22,1473984,Medallus and Vacharothone LTD,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
605, ,2025-09-22,1475752,Healthsource Partners ND LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
606, ,2025-09-22,1473743,Sanford Health Network North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
607, ,2025-09-22,1473009,Twin Cities Anesthesia Associates PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
608, ,2025-09-22,1468008,Sanford Medical Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
609, ,2025-09-22,1471053,University of Minnesota Health Clinics and Surgery Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
